nlp_model,model,category_id,question_index,precision_mean,precision_std,recall_mean,recall_std,f1_score_mean,f1_score_std,synonyms_precision_mean,synonyms_precision_std,synonyms_recall_mean,synonyms_recall_std,synonyms_f1_mean,synonyms_f1_std,synonyms_lemmatized_precision_mean,synonyms_lemmatized_precision_std,synonyms_lemmatized_recall_mean,synonyms_lemmatized_recall_std,synonyms_lemmatized_f1_mean,synonyms_lemmatized_f1_std
en_core_sci_lg,rephrased_true_answers,2,3,0.35978835978835977,0.11913576983277992,0.6666666666666666,0.14433756729740643,0.4662004662004662,0.13727209197515577,0.35978835978835977,0.11913576983277992,0.6666666666666666,0.14433756729740643,0.4662004662004662,0.13727209197515577,0.36904761904761907,0.1030982623552903,0.6666666666666666,0.14433756729740643,0.4747474747474747,0.12246823891901151
en_core_sci_lg,rephrased_true_answers,2,4,0.14285714285714285,0.0,0.20000000000000004,0.0,0.16666666666666666,0.0,0.14285714285714285,0.0,0.20000000000000004,0.0,0.16666666666666666,0.0,0.14285714285714285,0.0,0.20000000000000004,0.0,0.16666666666666666,0.0
en_core_sci_lg,rephrased_true_answers,2,5,0.3575757575757576,0.07348094335140694,0.5238095238095238,0.08247860988423222,0.42483660130718953,0.07924415459465456,0.3575757575757576,0.07348094335140694,0.5238095238095238,0.08247860988423222,0.42483660130718953,0.07924415459465456,0.3575757575757576,0.07348094335140694,0.5238095238095238,0.08247860988423222,0.42483660130718953,0.07924415459465456
en_core_sci_lg,rephrased_true_answers,2,6,0.16666666666666666,0.0,0.25,0.0,0.20000000000000004,0.0,0.16666666666666666,0.0,0.25,0.0,0.20000000000000004,0.0,0.16666666666666666,0.0,0.25,0.0,0.20000000000000004,0.0
en_core_sci_lg,rephrased_true_answers,2,7,0.2333333333333333,0.02886751345948128,0.20000000000000004,0.0,0.21481481481481482,0.012830005981991669,0.2333333333333333,0.02886751345948128,0.20000000000000004,0.0,0.21481481481481482,0.012830005981991669,0.2333333333333333,0.02886751345948128,0.20000000000000004,0.0,0.21481481481481482,0.012830005981991669
en_core_sci_lg,rephrased_true_answers,2,8,0.21097883597883596,0.08094492392254587,0.27777777777777773,0.09622504486493763,0.23907203907203908,0.08581232717753098,0.21097883597883596,0.08094492392254587,0.27777777777777773,0.09622504486493763,0.23907203907203908,0.08581232717753098,0.21097883597883596,0.08094492392254587,0.27777777777777773,0.09622504486493763,0.23907203907203908,0.08581232717753098
en_core_sci_lg,rephrased_true_answers,2,9,0.3,0.0,0.5,0.0,0.37499999999999994,0.0,0.3,0.0,0.5,0.0,0.37499999999999994,0.0,0.3,0.0,0.5,0.0,0.37499999999999994,0.0
en_core_sci_lg,rephrased_true_answers,3,0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0
en_core_sci_lg,rephrased_true_answers,3,1,0.8000000000000002,0.0,0.8000000000000002,0.0,0.8000000000000002,0.0,0.8000000000000002,0.0,0.8000000000000002,0.0,0.8000000000000002,0.0,0.8000000000000002,0.0,0.8000000000000002,0.0,0.8000000000000002,0.0
en_core_sci_lg,rephrased_true_answers,3,2,0.3222222222222222,0.019245008972987514,0.42857142857142855,0.0,0.36764705882352944,0.012735667702712344,0.3222222222222222,0.019245008972987514,0.42857142857142855,0.0,0.36764705882352944,0.012735667702712344,0.3222222222222222,0.019245008972987514,0.42857142857142855,0.0,0.36764705882352944,0.012735667702712344
en_core_sci_lg,rephrased_true_answers,3,3,0.5793650793650794,0.08361629962581538,1.0,0.0,0.7313131313131312,0.06675843087619518,0.5793650793650794,0.08361629962581538,1.0,0.0,0.7313131313131312,0.06675843087619518,0.5793650793650794,0.08361629962581538,1.0,0.0,0.7313131313131312,0.06675843087619518
en_core_sci_lg,rephrased_true_answers,3,4,0.8000000000000002,0.0,1.0,0.0,0.888888888888889,0.0,0.8000000000000002,0.0,1.0,0.0,0.888888888888889,0.0,0.8000000000000002,0.0,1.0,0.0,0.888888888888889,0.0
en_core_sci_lg,rephrased_true_answers,3,5,0.5555555555555555,0.19245008972987526,0.5555555555555555,0.19245008972987526,0.5555555555555555,0.19245008972987526,0.5555555555555555,0.19245008972987526,0.5555555555555555,0.19245008972987526,0.5555555555555555,0.19245008972987526,0.5555555555555555,0.19245008972987526,0.5555555555555555,0.19245008972987526,0.5555555555555555,0.19245008972987526
en_core_sci_lg,rephrased_true_answers,3,6,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0
en_core_sci_lg,rephrased_true_answers,3,7,0.4583333333333333,0.07216878364870322,0.5416666666666666,0.14433756729740643,0.4953703703703704,0.10424379860368245,0.4583333333333333,0.07216878364870322,0.5416666666666666,0.14433756729740643,0.4953703703703704,0.10424379860368245,0.4583333333333333,0.07216878364870322,0.5416666666666666,0.14433756729740643,0.4953703703703704,0.10424379860368245
en_core_sci_lg,rephrased_true_answers,3,8,0.14285714285714285,0.0,0.16666666666666666,0.0,0.15384615384615383,0.0,0.14285714285714285,0.0,0.16666666666666666,0.0,0.15384615384615383,0.0,0.14285714285714285,0.0,0.16666666666666666,0.0,0.15384615384615383,0.0
en_core_sci_lg,rephrased_true_answers,3,9,0.16666666666666666,0.14433756729740646,0.2222222222222222,0.19245008972987526,0.1904761904761905,0.16495721976846453,0.16666666666666666,0.14433756729740646,0.2222222222222222,0.19245008972987526,0.1904761904761905,0.16495721976846453,0.16666666666666666,0.14433756729740646,0.2222222222222222,0.19245008972987526,0.1904761904761905,0.16495721976846453
en_core_sci_lg,rephrased_true_answers,4,0,0.125,0.0,0.20000000000000004,0.0,0.15384615384615385,0.0,0.125,0.0,0.20000000000000004,0.0,0.15384615384615385,0.0,0.125,0.0,0.20000000000000004,0.0,0.15384615384615385,0.0
en_core_sci_lg,rephrased_true_answers,4,1,0.2857142857142857,0.0,0.4000000000000001,0.0,0.3333333333333333,0.0,0.2857142857142857,0.0,0.4000000000000001,0.0,0.3333333333333333,0.0,0.2857142857142857,0.0,0.4000000000000001,0.0,0.3333333333333333,0.0
en_core_sci_lg,rephrased_true_answers,4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
en_core_sci_lg,rephrased_true_answers,4,3,0.8888888888888888,0.19245008972987526,0.8888888888888888,0.19245008972987526,0.8888888888888888,0.19245008972987526,0.8888888888888888,0.19245008972987526,0.8888888888888888,0.19245008972987526,0.8888888888888888,0.19245008972987526,0.8888888888888888,0.19245008972987526,0.8888888888888888,0.19245008972987526,0.8888888888888888,0.19245008972987526
en_core_sci_lg,rephrased_true_answers,4,4,0.3,0.0,0.5,0.0,0.37499999999999994,0.0,0.3,0.0,0.5,0.0,0.37499999999999994,0.0,0.3,0.0,0.5,0.0,0.37499999999999994,0.0
en_core_sci_lg,rephrased_true_answers,4,5,0.5714285714285714,0.0,0.8000000000000002,0.0,0.6666666666666666,0.0,0.5714285714285714,0.0,0.8000000000000002,0.0,0.6666666666666666,0.0,0.5714285714285714,0.0,0.8000000000000002,0.0,0.6666666666666666,0.0
en_core_sci_lg,rephrased_true_answers,4,6,0.5,0.0,0.6666666666666666,0.0,0.5714285714285715,0.0,0.5,0.0,0.6666666666666666,0.0,0.5714285714285715,0.0,0.5,0.0,0.6666666666666666,0.0,0.5714285714285715,0.0
en_core_sci_lg,rephrased_true_answers,4,7,0.26666666666666666,0.11547005383792518,0.3333333333333333,0.14433756729740643,0.29629629629629634,0.12830005981991685,0.26666666666666666,0.11547005383792518,0.3333333333333333,0.14433756729740643,0.29629629629629634,0.12830005981991685,0.26666666666666666,0.11547005383792518,0.3333333333333333,0.14433756729740643,0.29629629629629634,0.12830005981991685
en_core_sci_lg,rephrased_true_answers,4,8,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0
en_core_sci_lg,rephrased_true_answers,4,9,0.15,0.13228756555322954,0.16666666666666666,0.14433756729740646,0.1574074074074074,0.1370245239532291,0.15,0.13228756555322954,0.16666666666666666,0.14433756729740646,0.1574074074074074,0.1370245239532291,0.15,0.13228756555322954,0.16666666666666666,0.14433756729740646,0.1574074074074074,0.1370245239532291
en_core_sci_lg,rephrased_true_answers,5,0,0.3888888888888889,0.0,0.3888888888888889,0.0,0.3888888888888889,0.0,0.3888888888888889,0.0,0.3888888888888889,0.0,0.3888888888888889,0.0,0.4444444444444444,0.0,0.4444444444444444,0.0,0.4444444444444444,0.0
en_core_sci_lg,rephrased_true_answers,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
en_core_sci_lg,rephrased_true_answers,5,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
en_core_sci_lg,rephrased_true_answers,5,3,0.20000000000000004,0.0,0.20000000000000004,0.0,0.20000000000000004,0.0,0.20000000000000004,0.0,0.20000000000000004,0.0,0.20000000000000004,0.0,0.20000000000000004,0.0,0.20000000000000004,0.0,0.20000000000000004,0.0
en_core_sci_lg,rephrased_true_answers,5,4,0.4889705882352941,0.046938034319131273,0.5208333333333334,0.07216878364870322,0.5041221033868093,0.05825136220123483,0.4889705882352941,0.046938034319131273,0.5208333333333334,0.07216878364870322,0.5041221033868093,0.05825136220123483,0.5098039215686274,0.016980890270283076,0.5416666666666666,0.036084391824351615,0.5249554367201427,0.02305261525200993
en_core_sci_lg,rephrased_true_answers,5,5,0.2222222222222222,0.04811252243246883,0.20833333333333334,0.07216878364870322,0.2142857142857143,0.06185895741317417,0.2222222222222222,0.04811252243246883,0.20833333333333334,0.07216878364870322,0.2142857142857143,0.06185895741317417,0.2222222222222222,0.04811252243246883,0.20833333333333334,0.07216878364870322,0.2142857142857143,0.06185895741317417
en_core_sci_lg,rephrased_true_answers,5,6,0.47368421052631576,0.0,0.6923076923076922,0.0,0.5625,0.0,0.47368421052631576,0.0,0.6923076923076922,0.0,0.5625,0.0,0.47368421052631576,0.0,0.6923076923076922,0.0,0.5625,0.0
en_core_sci_lg,rephrased_true_answers,5,7,0.1111111111111111,0.0,0.16666666666666666,0.0,0.13333333333333333,0.0,0.1111111111111111,0.0,0.16666666666666666,0.0,0.13333333333333333,0.0,0.1111111111111111,0.0,0.16666666666666666,0.0,0.13333333333333333,0.0
en_core_sci_lg,rephrased_true_answers,5,8,0.4000000000000001,0.0,0.5714285714285714,0.0,0.4705882352941176,0.0,0.4000000000000001,0.0,0.5714285714285714,0.0,0.4705882352941176,0.0,0.4000000000000001,0.0,0.5714285714285714,0.0,0.4705882352941176,0.0
en_core_sci_lg,rephrased_true_answers,5,9,0.15445665445665446,0.011916496517669796,0.25,0.0,0.19076479076479078,0.009094344159647178,0.15445665445665446,0.011916496517669796,0.25,0.0,0.19076479076479078,0.009094344159647178,0.15445665445665446,0.011916496517669796,0.25,0.0,0.19076479076479078,0.009094344159647178
en_core_sci_lg,rephrased_true_answers,5,10,0.5,0.0,0.5625,0.0,0.5294117647058824,0.0,0.5,0.0,0.5625,0.0,0.5294117647058824,0.0,0.5555555555555556,0.0,0.625,0.0,0.5882352941176471,0.0
en_core_sci_lg,rephrased_true_answers,6,0,0.2698412698412698,0.109971479845643,0.3333333333333333,0.11547005383792514,0.29797979797979796,0.11372050756765352,0.2698412698412698,0.109971479845643,0.3333333333333333,0.11547005383792514,0.29797979797979796,0.11372050756765352,0.2698412698412698,0.109971479845643,0.3333333333333333,0.11547005383792514,0.29797979797979796,0.11372050756765352
en_core_sci_lg,rephrased_true_answers,6,1,0.2857142857142857,0.0,0.4000000000000001,0.0,0.3333333333333333,0.0,0.2857142857142857,0.0,0.4000000000000001,0.0,0.3333333333333333,0.0,0.2857142857142857,0.0,0.4000000000000001,0.0,0.3333333333333333,0.0
en_core_sci_lg,rephrased_true_answers,6,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
en_core_sci_lg,rephrased_true_answers,6,3,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
en_core_sci_lg,rephrased_true_answers,6,4,0.1111111111111111,0.0,0.16666666666666666,0.0,0.13333333333333333,0.0,0.1111111111111111,0.0,0.16666666666666666,0.0,0.13333333333333333,0.0,0.1111111111111111,0.0,0.16666666666666666,0.0,0.13333333333333333,0.0
en_core_sci_lg,rephrased_true_answers,6,5,0.5714285714285714,0.0,0.8000000000000002,0.0,0.6666666666666666,0.0,0.5714285714285714,0.0,0.8000000000000002,0.0,0.6666666666666666,0.0,0.5714285714285714,0.0,0.8000000000000002,0.0,0.6666666666666666,0.0
en_core_sci_lg,rephrased_true_answers,6,6,0.5,0.0,0.6666666666666666,0.0,0.5714285714285715,0.0,0.5,0.0,0.6666666666666666,0.0,0.5714285714285715,0.0,0.5,0.0,0.6666666666666666,0.0,0.5714285714285715,0.0
en_core_sci_lg,rephrased_true_answers,6,7,0.4000000000000001,0.0,0.5,0.0,0.4444444444444445,0.0,0.4000000000000001,0.0,0.5,0.0,0.4444444444444445,0.0,0.4000000000000001,0.0,0.5,0.0,0.4444444444444445,0.0
en_core_sci_lg,rephrased_true_answers,6,8,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0
en_core_sci_lg,rephrased_true_answers,6,9,0.25,0.0,0.25,0.0,0.25,0.0,0.25,0.0,0.25,0.0,0.25,0.0,0.25,0.0,0.25,0.0,0.25,0.0
