model,category_id,question_index,num_iterations,GPT1_mean,GPT2_mean,GPT3_mean,GPT4_mean,GPT5_mean,GPT_overall_score_mean,GPT_overall_score_wo_Q4&5_mean,GPT1_std,GPT2_std,GPT3_std,GPT4_std,GPT5_std,GPT_overall_score_std,GPT_overall_score_wo_Q4&5_std
rephrased_true_answers,2,7,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rephrased_true_answers,2,8,5,4.0,4.0,5.0,5.0,5.0,4.6,4.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rephrased_true_answers,2,9,5,4.0,4.0,5.0,5.0,5.0,4.6,4.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rephrased_true_answers,2,10,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rephrased_true_answers,2,11,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rephrased_true_answers,3,0,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rephrased_true_answers,3,1,5,4.0,4.0,5.0,5.0,5.0,4.6,4.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rephrased_true_answers,3,2,5,4.4,4.4,5.0,5.0,5.0,4.76,4.6,0.5477225575051663,0.5477225575051663,0.0,0.0,0.0,0.21908902300206654,0.36514837167011077
rephrased_true_answers,3,3,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rephrased_true_answers,3,4,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rephrased_true_answers,3,5,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rephrased_true_answers,3,6,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rephrased_true_answers,3,7,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rephrased_true_answers,3,8,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rephrased_true_answers,3,9,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rephrased_true_answers,3,10,5,4.8,4.8,5.0,5.0,5.0,4.92,4.866666666666666,0.44721359549995787,0.44721359549995787,0.0,0.0,0.0,0.17888543819998348,0.2981423969999723
rephrased_true_answers,3,11,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rephrased_true_answers,3,12,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rephrased_true_answers,3,13,5,4.0,4.0,4.8,5.0,5.0,4.56,4.266666666666667,0.0,0.0,0.44721359549995787,0.0,0.0,0.08944271909999128,0.1490711984999863
rephrased_true_answers,3,14,5,3.2,3.2,4.0,5.0,5.0,4.08,3.4666666666666663,0.4472135954999579,0.4472135954999579,0.7071067811865476,0.0,0.0,0.3033150177620618,0.5055250296034367
rephrased_true_answers,3,15,5,2.0,2.0,3.0,5.0,4.0,3.2,2.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rephrased_true_answers,3,16,5,4.4,4.8,5.0,5.0,5.0,4.84,4.733333333333333,0.5477225575051662,0.44721359549995787,0.0,0.0,0.0,0.16733200530681527,0.27888667551135876
rephrased_true_answers,3,17,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rephrased_true_answers,3,18,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rephrased_true_answers,3,19,5,4.0,4.0,5.0,5.0,5.0,4.6,4.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rephrased_true_answers,3,20,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rephrased_true_answers,3,21,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rephrased_true_answers,3,22,5,4.0,4.0,5.0,5.0,5.0,4.6,4.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rephrased_true_answers,3,23,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rephrased_true_answers,4,0,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rephrased_true_answers,4,1,5,4.8,4.8,5.0,5.0,5.0,4.92,4.866666666666666,0.44721359549995787,0.44721359549995787,0.0,0.0,0.0,0.17888543819998348,0.2981423969999723
rephrased_true_answers,4,2,5,4.2,4.2,5.0,5.0,5.0,4.68,4.466666666666667,0.44721359549995787,0.44721359549995787,0.0,0.0,0.0,0.17888543819998348,0.29814239699997197
rephrased_true_answers,4,3,5,4.0,4.0,5.0,5.0,5.0,4.6,4.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rephrased_true_answers,4,4,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rephrased_true_answers,4,5,5,5.0,4.8,5.0,5.0,5.0,4.96,4.933333333333334,0.0,0.44721359549995787,0.0,0.0,0.0,0.08944271909999166,0.14907119849998582
rephrased_true_answers,4,6,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rephrased_true_answers,4,7,5,4.6,5.0,5.0,5.0,5.0,4.92,4.866666666666667,0.5477225575051661,0.0,0.0,0.0,0.0,0.10954451150103338,0.18257418583505533
rephrased_true_answers,4,8,5,4.0,3.8,2.8,5.0,5.0,4.12,3.5333333333333328,0.0,0.447213595499958,0.447213595499958,0.0,0.0,0.17888543819998348,0.29814239699997186
rephrased_true_answers,4,9,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rephrased_true_answers,4,10,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rephrased_true_answers,5,0,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rephrased_true_answers,5,1,5,4.0,4.0,5.0,5.0,5.0,4.6,4.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rephrased_true_answers,5,2,5,4.8,5.0,5.0,5.0,5.0,4.96,4.933333333333334,0.44721359549995787,0.0,0.0,0.0,0.0,0.08944271909999167,0.1490711984999859
rephrased_true_answers,5,3,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rephrased_true_answers,5,4,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rephrased_true_answers,5,5,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rephrased_true_answers,5,6,5,4.8,5.0,5.0,5.0,5.0,4.96,4.933333333333334,0.44721359549995787,0.0,0.0,0.0,0.0,0.08944271909999141,0.14907119849998557
rephrased_true_answers,5,7,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rephrased_true_answers,5,8,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rephrased_true_answers,5,9,5,4.8,5.0,5.0,5.0,5.0,4.96,4.933333333333334,0.44721359549995787,0.0,0.0,0.0,0.0,0.08944271909999167,0.1490711984999859
rephrased_true_answers,5,10,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rephrased_true_answers,5,11,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rephrased_true_answers,5,12,5,4.8,4.8,5.0,5.0,5.0,4.92,4.866666666666666,0.44721359549995804,0.44721359549995804,0.0,0.0,0.0,0.17888543819998334,0.29814239699997214
rephrased_true_answers,5,13,5,4.0,4.0,5.0,5.0,5.0,4.6,4.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rephrased_true_answers,5,14,5,3.6,3.6,4.6,5.0,5.0,4.359999999999999,3.9333333333333327,0.5477225575051662,0.5477225575051662,0.547722557505166,0.0,0.0,0.32863353450309946,0.5477225575051662
rephrased_true_answers,5,15,5,2.0,2.0,3.0,5.0,4.0,3.2,2.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rephrased_true_answers,5,16,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rephrased_true_answers,5,17,5,4.6,5.0,5.0,5.0,5.0,4.92,4.866666666666667,0.5477225575051661,0.0,0.0,0.0,0.0,0.10954451150103339,0.18257418583505536
rephrased_true_answers,5,18,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rephrased_true_answers,5,19,5,4.0,4.0,5.0,5.0,5.0,4.6,4.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rephrased_true_answers,5,20,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rephrased_true_answers,5,21,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rephrased_true_answers,5,22,5,4.0,3.8,4.8,5.0,5.0,4.52,4.2,0.0,0.4472135954999579,0.4472135954999579,0.0,0.0,0.178885438199983,0.29814239699997186
rephrased_true_answers,5,23,5,4.4,4.4,5.0,5.0,5.0,4.76,4.6,0.5477225575051662,0.5477225575051662,0.0,0.0,0.0,0.21908902300206665,0.365148371670111
rephrased_true_answers,6,0,5,4.4,4.8,5.0,5.0,5.0,4.84,4.733333333333333,0.5477225575051662,0.44721359549995787,0.0,0.0,0.0,0.16733200530681525,0.2788866755113586
rephrased_true_answers,6,1,5,4.8,5.0,5.0,5.0,5.0,4.96,4.933333333333334,0.44721359549995804,0.0,0.0,0.0,0.0,0.0894427190999917,0.14907119849998587
rephrased_true_answers,6,2,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rephrased_true_answers,6,3,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rephrased_true_answers,6,4,5,4.0,4.0,5.0,5.0,5.0,4.6,4.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rephrased_true_answers,6,5,5,4.0,3.6,4.8,5.0,5.0,4.4799999999999995,4.133333333333333,0.0,0.5477225575051661,0.44721359549995787,0.0,0.0,0.17888543819998262,0.29814239699997186
rephrased_true_answers,6,6,5,4.0,4.0,5.0,5.0,5.0,4.6,4.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rephrased_true_answers,6,7,5,4.0,4.0,5.0,5.0,5.0,4.6,4.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rephrased_true_answers,6,8,5,4.0,4.0,5.0,5.0,5.0,4.6,4.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rephrased_true_answers,6,9,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
