nlp_model,model,category_id,question_index,precision_mean,precision_std,recall_mean,recall_std,f1_score_mean,f1_score_std,synonyms_precision_dict_mean,synonyms_precision_dict_std,synonyms_recall_dict_mean,synonyms_recall_dict_std,synonyms_f1_dict_mean,synonyms_f1_dict_std,synonyms_precision_snomed_mean,synonyms_precision_snomed_std,synonyms_recall_snomed_mean,synonyms_recall_snomed_std,synonyms_f1_snomed_mean,synonyms_f1_snomed_std,synonyms_precision_wn_mean,synonyms_precision_wn_std,synonyms_recall_wn_mean,synonyms_recall_wn_std,synonyms_f1_wn_mean,synonyms_f1_wn_std,synonyms_lemmatized_precision_dict_mean,synonyms_lemmatized_precision_dict_std,synonyms_lemmatized_recall_dict_mean,synonyms_lemmatized_recall_dict_std,synonyms_lemmatized_f1_dict_mean,synonyms_lemmatized_f1_dict_std,synonyms_lemmatized_precision_snomed_mean,synonyms_lemmatized_precision_snomed_std,synonyms_lemmatized_recall_snomed_mean,synonyms_lemmatized_recall_snomed_std,synonyms_lemmatized_f1_snomed_mean,synonyms_lemmatized_f1_snomed_std,synonyms_lemmatized_precision_wn_mean,synonyms_lemmatized_precision_wn_std,synonyms_lemmatized_recall_wn_mean,synonyms_lemmatized_recall_wn_std,synonyms_lemmatized_f1_wn_mean,synonyms_lemmatized_f1_wn_std
en_core_sci_lg,rephrased_true_answers,1,10,0.6169349058901298,0.010300530185320156,0.634375,0.01781524101717403,0.6255132074269302,0.01383774673805851,0.6321344327314476,0.01014202445836402,0.65,0.01781524101717403,0.640922039082877,0.013747987499055415,0.6169349058901298,0.010300530185320156,0.634375,0.01781524101717403,0.6255132074269302,0.01383774673805851,0.6656104094910065,0.004235871874416488,0.684375,0.013072812914594927,0.6748404775885692,0.008525084227734372,0.6473339595727655,0.009984715376422324,0.665625,0.01781524101717403,0.656330870738824,0.013658357838113049,0.6169349058901298,0.010300530185320156,0.634375,0.01781524101717403,0.6255132074269302,0.01383774673805851,0.6656104094910065,0.004235871874416488,0.684375,0.013072812914594927,0.6748404775885692,0.008525084227734372
en_core_sci_lg,rephrased_true_answers,2,0,0.26666666666666666,0.09128709291752767,0.26666666666666666,0.09128709291752767,0.26666666666666666,0.09128709291752767,0.26666666666666666,0.09128709291752767,0.26666666666666666,0.09128709291752767,0.26666666666666666,0.09128709291752767,0.26666666666666666,0.09128709291752767,0.26666666666666666,0.09128709291752767,0.26666666666666666,0.09128709291752767,0.26666666666666666,0.09128709291752767,0.26666666666666666,0.09128709291752767,0.26666666666666666,0.09128709291752767,0.4333333333333333,0.09128709291752768,0.4333333333333333,0.09128709291752768,0.4333333333333333,0.09128709291752768,0.26666666666666666,0.09128709291752767,0.26666666666666666,0.09128709291752767,0.26666666666666666,0.09128709291752767,0.26666666666666666,0.09128709291752767,0.26666666666666666,0.09128709291752767,0.26666666666666666,0.09128709291752767
en_core_sci_lg,rephrased_true_answers,2,1,0.72,0.10954451150103325,0.72,0.10954451150103325,0.7200000000000001,0.10954451150103332,0.72,0.10954451150103325,0.72,0.10954451150103325,0.7200000000000001,0.10954451150103332,0.72,0.10954451150103325,0.72,0.10954451150103325,0.7200000000000001,0.10954451150103332,0.72,0.10954451150103325,0.72,0.10954451150103325,0.7200000000000001,0.10954451150103332,0.72,0.10954451150103325,0.72,0.10954451150103325,0.7200000000000001,0.10954451150103332,0.72,0.10954451150103325,0.72,0.10954451150103325,0.7200000000000001,0.10954451150103332,0.72,0.10954451150103325,0.72,0.10954451150103325,0.7200000000000001,0.10954451150103332
en_core_sci_lg,rephrased_true_answers,2,2,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,0.6666666666666666,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,0.6666666666666666,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0
en_core_sci_lg,rephrased_true_answers,2,3,0.22777777777777777,0.012422599874998837,0.25,0.0,0.23823529411764705,0.00657667052205821,0.4305555555555555,0.031056499687497064,0.475,0.055901699437494734,0.4514705882352941,0.04274835839337833,0.22777777777777777,0.012422599874998837,0.25,0.0,0.23823529411764705,0.00657667052205821,0.4305555555555555,0.031056499687497064,0.475,0.055901699437494734,0.4514705882352941,0.04274835839337833,0.4305555555555555,0.031056499687497064,0.475,0.055901699437494734,0.4514705882352941,0.04274835839337833,0.22777777777777777,0.012422599874998837,0.25,0.0,0.23823529411764705,0.00657667052205821,0.4305555555555555,0.031056499687497064,0.475,0.055901699437494734,0.4514705882352941,0.04274835839337833
en_core_sci_lg,rephrased_true_answers,2,4,0.8,0.0,1.0,0.0,0.888888888888889,0.0,0.8,0.0,1.0,0.0,0.888888888888889,0.0,0.8,0.0,1.0,0.0,0.888888888888889,0.0,0.8,0.0,1.0,0.0,0.888888888888889,0.0,0.8,0.0,1.0,0.0,0.888888888888889,0.0,0.8,0.0,1.0,0.0,0.888888888888889,0.0,0.8,0.0,1.0,0.0,0.888888888888889,0.0
en_core_sci_lg,rephrased_true_answers,2,5,0.6,0.14907119849998596,0.6,0.14907119849998596,0.6,0.14907119849998596,0.6,0.14907119849998596,0.6,0.14907119849998596,0.6,0.14907119849998596,0.6,0.14907119849998596,0.6,0.14907119849998596,0.6,0.14907119849998596,0.6,0.14907119849998596,0.6,0.14907119849998596,0.6,0.14907119849998596,0.6,0.14907119849998596,0.6,0.14907119849998596,0.6,0.14907119849998596,0.6,0.14907119849998596,0.6,0.14907119849998596,0.6,0.14907119849998596,0.6,0.14907119849998596,0.6,0.14907119849998596,0.6,0.14907119849998596
en_core_sci_lg,rephrased_true_answers,2,6,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0
en_core_sci_lg,rephrased_true_answers,2,7,0.5,0.0,0.625,0.0,0.5555555555555556,0.0,0.6,0.0,0.75,0.0,0.6666666666666665,0.0,0.5,0.0,0.625,0.0,0.5555555555555556,0.0,0.6,0.0,0.75,0.0,0.6666666666666665,0.0,0.6,0.0,0.75,0.0,0.6666666666666665,0.0,0.5,0.0,0.625,0.0,0.5555555555555556,0.0,0.6,0.0,0.75,0.0,0.6666666666666665,0.0
en_core_sci_lg,rephrased_true_answers,2,8,0.1392857142857143,0.00798595706249925,0.16666666666666666,0.0,0.15164835164835164,0.004914435115384135,0.1392857142857143,0.00798595706249925,0.16666666666666666,0.0,0.15164835164835164,0.004914435115384135,0.1392857142857143,0.00798595706249925,0.16666666666666666,0.0,0.15164835164835164,0.004914435115384135,0.1392857142857143,0.00798595706249925,0.16666666666666666,0.0,0.15164835164835164,0.004914435115384135,0.1392857142857143,0.00798595706249925,0.16666666666666666,0.0,0.15164835164835164,0.004914435115384135,0.1392857142857143,0.00798595706249925,0.16666666666666666,0.0,0.15164835164835164,0.004914435115384135,0.1392857142857143,0.00798595706249925,0.16666666666666666,0.0,0.15164835164835164,0.004914435115384135
en_core_sci_lg,rephrased_true_answers,2,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
en_core_sci_lg,rephrased_true_answers,2,10,0.42857142857142855,0.0,0.6,0.0,0.5,0.0,0.42857142857142855,0.0,0.6,0.0,0.5,0.0,0.42857142857142855,0.0,0.6,0.0,0.5,0.0,0.5714285714285714,0.0,0.8,0.0,0.6666666666666666,0.0,0.42857142857142855,0.0,0.6,0.0,0.5,0.0,0.42857142857142855,0.0,0.6,0.0,0.5,0.0,0.5714285714285714,0.0,0.8,0.0,0.6666666666666666,0.0
en_core_sci_lg,rephrased_true_answers,2,11,0.6875,0.0,0.5789473684210527,0.0,0.6285714285714286,0.0,0.6875,0.0,0.5789473684210527,0.0,0.6285714285714286,0.0,0.6875,0.0,0.5789473684210527,0.0,0.6285714285714286,0.0,0.75,0.0,0.631578947368421,0.0,0.6857142857142857,0.0,0.75,0.0,0.631578947368421,0.0,0.6857142857142857,0.0,0.6875,0.0,0.5789473684210527,0.0,0.6285714285714286,0.0,0.75,0.0,0.631578947368421,0.0,0.6857142857142857,0.0
en_core_sci_lg,rephrased_true_answers,3,0,0.75,0.0,1.0,0.0,0.8571428571428571,0.0,0.75,0.0,1.0,0.0,0.8571428571428571,0.0,0.75,0.0,1.0,0.0,0.8571428571428571,0.0,0.75,0.0,1.0,0.0,0.8571428571428571,0.0,0.75,0.0,1.0,0.0,0.8571428571428571,0.0,0.75,0.0,1.0,0.0,0.8571428571428571,0.0,0.75,0.0,1.0,0.0,0.8571428571428571,0.0
en_core_sci_lg,rephrased_true_answers,3,1,0.4,0.0,0.5,0.0,0.4444444444444445,0.0,0.4,0.0,0.5,0.0,0.4444444444444445,0.0,0.4,0.0,0.5,0.0,0.4444444444444445,0.0,0.4,0.0,0.5,0.0,0.4444444444444445,0.0,0.4,0.0,0.5,0.0,0.4444444444444445,0.0,0.4,0.0,0.5,0.0,0.4444444444444445,0.0,0.4,0.0,0.5,0.0,0.4444444444444445,0.0
en_core_sci_lg,rephrased_true_answers,3,2,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0
en_core_sci_lg,rephrased_true_answers,3,3,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
en_core_sci_lg,rephrased_true_answers,3,4,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
en_core_sci_lg,rephrased_true_answers,3,5,0.36666666666666664,0.07453559924999298,0.5,0.0,0.42000000000000004,0.04472135954999579,0.36666666666666664,0.07453559924999298,0.5,0.0,0.42000000000000004,0.04472135954999579,0.36666666666666664,0.07453559924999298,0.5,0.0,0.42000000000000004,0.04472135954999579,0.36666666666666664,0.07453559924999298,0.5,0.0,0.42000000000000004,0.04472135954999579,0.36666666666666664,0.07453559924999298,0.5,0.0,0.42000000000000004,0.04472135954999579,0.36666666666666664,0.07453559924999298,0.5,0.0,0.42000000000000004,0.04472135954999579,0.36666666666666664,0.07453559924999298,0.5,0.0,0.42000000000000004,0.04472135954999579
en_core_sci_lg,rephrased_true_answers,3,6,0.4,0.0,0.6666666666666666,0.0,0.5,0.0,0.4,0.0,0.6666666666666666,0.0,0.5,0.0,0.4,0.0,0.6666666666666666,0.0,0.5,0.0,0.4,0.0,0.6666666666666666,0.0,0.5,0.0,0.4,0.0,0.6666666666666666,0.0,0.5,0.0,0.4,0.0,0.6666666666666666,0.0,0.5,0.0,0.4,0.0,0.6666666666666666,0.0,0.5,0.0
en_core_sci_lg,rephrased_true_answers,3,7,0.9,0.22360679774997896,0.9,0.22360679774997896,0.9,0.22360679774997896,0.9,0.22360679774997896,0.9,0.22360679774997896,0.9,0.22360679774997896,0.9,0.22360679774997896,0.9,0.22360679774997896,0.9,0.22360679774997896,0.9,0.22360679774997896,0.9,0.22360679774997896,0.9,0.22360679774997896,0.9,0.22360679774997896,0.9,0.22360679774997896,0.9,0.22360679774997896,0.9,0.22360679774997896,0.9,0.22360679774997896,0.9,0.22360679774997896,0.9,0.22360679774997896,0.9,0.22360679774997896,0.9,0.22360679774997896
en_core_sci_lg,rephrased_true_answers,3,8,0.2857142857142857,0.0,0.4,0.0,0.3333333333333333,0.0,0.42857142857142855,0.0,0.6,0.0,0.5,0.0,0.2857142857142857,0.0,0.4,0.0,0.3333333333333333,0.0,0.42857142857142855,0.0,0.6,0.0,0.5,0.0,0.42857142857142855,0.0,0.6,0.0,0.5,0.0,0.2857142857142857,0.0,0.4,0.0,0.3333333333333333,0.0,0.42857142857142855,0.0,0.6,0.0,0.5,0.0
en_core_sci_lg,rephrased_true_answers,3,9,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
en_core_sci_lg,rephrased_true_answers,3,10,0.5460317460317461,0.056789027999994655,0.8,0.0,0.6476190476190476,0.042591770999995976,0.5460317460317461,0.056789027999994655,0.8,0.0,0.6476190476190476,0.042591770999995976,0.5460317460317461,0.056789027999994655,0.8,0.0,0.6476190476190476,0.042591770999995976,0.5460317460317461,0.056789027999994655,0.8,0.0,0.6476190476190476,0.042591770999995976,0.5460317460317461,0.056789027999994655,0.8,0.0,0.6476190476190476,0.042591770999995976,0.5460317460317461,0.056789027999994655,0.8,0.0,0.6476190476190476,0.042591770999995976,0.5460317460317461,0.056789027999994655,0.8,0.0,0.6476190476190476,0.042591770999995976
en_core_sci_lg,rephrased_true_answers,3,11,0.09,0.12449899597988733,0.1,0.13693063937629152,0.09444444444444444,0.1296957503325417,0.18,0.24899799195977465,0.2,0.27386127875258304,0.18888888888888888,0.2593915006650834,0.09,0.12449899597988733,0.1,0.13693063937629152,0.09444444444444444,0.1296957503325417,0.09,0.12449899597988733,0.1,0.13693063937629152,0.09444444444444444,0.1296957503325417,0.18,0.24899799195977465,0.2,0.27386127875258304,0.18888888888888888,0.2593915006650834,0.09,0.12449899597988733,0.1,0.13693063937629152,0.09444444444444444,0.1296957503325417,0.09,0.12449899597988733,0.1,0.13693063937629152,0.09444444444444444,0.1296957503325417
en_core_sci_lg,rephrased_true_answers,3,12,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.3333333333333333,0.0,0.28571428571428575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.3333333333333333,0.0,0.28571428571428575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
en_core_sci_lg,rephrased_true_answers,3,13,0.21000000000000002,0.022360679774997894,0.3333333333333333,0.0,0.2571428571428572,0.01597191412499853,0.29,0.022360679774997887,0.4666666666666666,0.07453559924999302,0.3571428571428571,0.0399297853124962,0.21000000000000002,0.022360679774997894,0.3333333333333333,0.0,0.2571428571428572,0.01597191412499853,0.21000000000000002,0.022360679774997894,0.3333333333333333,0.0,0.2571428571428572,0.01597191412499853,0.29,0.022360679774997887,0.4666666666666666,0.07453559924999302,0.3571428571428571,0.0399297853124962,0.21000000000000002,0.022360679774997894,0.3333333333333333,0.0,0.2571428571428572,0.01597191412499853,0.21000000000000002,0.022360679774997894,0.3333333333333333,0.0,0.2571428571428572,0.01597191412499853
en_core_sci_lg,rephrased_true_answers,3,14,0.06666666666666667,0.14907119849998596,0.1,0.223606797749979,0.08,0.1788854381999832,0.06666666666666667,0.14907119849998596,0.1,0.223606797749979,0.08,0.1788854381999832,0.06666666666666667,0.14907119849998596,0.1,0.223606797749979,0.08,0.1788854381999832,0.4666666666666666,0.07453559924999299,0.5,0.0,0.48,0.04472135954999579,0.06666666666666667,0.14907119849998596,0.1,0.223606797749979,0.08,0.1788854381999832,0.06666666666666667,0.14907119849998596,0.1,0.223606797749979,0.08,0.1788854381999832,0.4666666666666666,0.07453559924999299,0.5,0.0,0.48,0.04472135954999579
en_core_sci_lg,rephrased_true_answers,3,15,0.25,0.0,0.3333333333333333,0.0,0.28571428571428575,0.0,0.25,0.0,0.3333333333333333,0.0,0.28571428571428575,0.0,0.25,0.0,0.3333333333333333,0.0,0.28571428571428575,0.0,0.25,0.0,0.3333333333333333,0.0,0.28571428571428575,0.0,0.25,0.0,0.3333333333333333,0.0,0.28571428571428575,0.0,0.25,0.0,0.3333333333333333,0.0,0.28571428571428575,0.0,0.25,0.0,0.3333333333333333,0.0,0.28571428571428575,0.0
en_core_sci_lg,rephrased_true_answers,3,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19333333333333333,0.01490711984999861,0.25,0.0,0.2177777777777778,0.009938079899999066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
en_core_sci_lg,rephrased_true_answers,3,17,0.3,0.0,0.5,0.0,0.37499999999999994,0.0,0.3,0.0,0.5,0.0,0.37499999999999994,0.0,0.3,0.0,0.5,0.0,0.37499999999999994,0.0,0.3,0.0,0.5,0.0,0.37499999999999994,0.0,0.3,0.0,0.5,0.0,0.37499999999999994,0.0,0.3,0.0,0.5,0.0,0.37499999999999994,0.0,0.3,0.0,0.5,0.0,0.37499999999999994,0.0
en_core_sci_lg,rephrased_true_answers,3,18,0.5,0.0,0.6666666666666666,0.0,0.5714285714285715,0.0,0.5,0.0,0.6666666666666666,0.0,0.5714285714285715,0.0,0.5,0.0,0.6666666666666666,0.0,0.5714285714285715,0.0,0.5,0.0,0.6666666666666666,0.0,0.5714285714285715,0.0,0.5,0.0,0.6666666666666666,0.0,0.5714285714285715,0.0,0.5,0.0,0.6666666666666666,0.0,0.5714285714285715,0.0,0.5,0.0,0.6666666666666666,0.0,0.5714285714285715,0.0
en_core_sci_lg,rephrased_true_answers,3,19,0.2,0.0,0.25,0.0,0.22222222222222224,0.0,0.2,0.0,0.25,0.0,0.22222222222222224,0.0,0.2,0.0,0.25,0.0,0.22222222222222224,0.0,0.2,0.0,0.25,0.0,0.22222222222222224,0.0,0.2,0.0,0.25,0.0,0.22222222222222224,0.0,0.2,0.0,0.25,0.0,0.22222222222222224,0.0,0.2,0.0,0.25,0.0,0.22222222222222224,0.0
en_core_sci_lg,rephrased_true_answers,3,20,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.5,0.0,0.4444444444444445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.5,0.0,0.4444444444444445,0.0,0.4,0.0,0.5,0.0,0.4444444444444445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.5,0.0,0.4444444444444445,0.0
