model,subfolder,category_id,question_index,num_iterations,GPT1_mean,GPT2_mean,GPT3_mean,GPT4_mean,GPT5_mean,GPT_overall_score_mean,GPT_overall_score_wo_Q4&5_mean,GPT1_std,GPT2_std,GPT3_std,GPT4_std,GPT5_std,GPT_overall_score_std,GPT_overall_score_wo_Q4&5_std
Claude,Claude,4,10,5,4.0,4.0,4.0,5.0,5.0,4.4,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Claude,Claude,5,0,5,4.6,4.6,5.0,5.0,5.0,4.84,4.7333333333333325,0.5477225575051662,0.5477225575051662,0.0,0.0,0.0,0.21908902300206665,0.36514837167011116
Claude,Claude,5,1,5,3.4,3.2,4.0,5.0,4.8,4.08,3.5333333333333328,0.894427190999916,0.8366600265340757,0.7071067811865476,0.0,0.44721359549995804,0.5403702434442517,0.7673909622147556
Claude,Claude,5,2,5,4.8,4.8,5.0,5.0,5.0,4.92,4.866666666666666,0.44721359549995804,0.44721359549995804,0.0,0.0,0.0,0.17888543819998334,0.29814239699997214
Claude,Claude,5,3,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Claude,Claude,5,4,5,4.2,4.2,5.0,5.0,5.0,4.68,4.466666666666667,0.44721359549995787,0.44721359549995787,0.0,0.0,0.0,0.17888543819998334,0.29814239699997197
Claude,Claude,5,5,5,4.8,4.8,5.0,5.0,5.0,4.92,4.866666666666666,0.44721359549995804,0.44721359549995804,0.0,0.0,0.0,0.17888543819998334,0.29814239699997214
Claude,Claude,5,6,5,4.6,4.6,5.0,5.0,5.0,4.84,4.7333333333333325,0.5477225575051662,0.5477225575051662,0.0,0.0,0.0,0.21908902300206665,0.36514837167011116
Claude,Claude,5,7,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Claude,Claude,5,8,5,4.4,4.4,5.0,5.0,5.0,4.76,4.6,0.547722557505166,0.547722557505166,0.0,0.0,0.0,0.21908902300206667,0.36514837167011077
Claude,Claude,5,9,5,3.4,3.2,3.8,5.0,4.4,3.96,3.4666666666666663,1.51657508881031,1.6431676725154984,1.0954451150103321,0.0,0.5477225575051663,0.9528903399657276,1.4063348739819326
Claude,Claude,5,10,5,3.0,3.0,3.0,5.0,4.2,3.6399999999999997,3.0,0.0,0.0,0.0,0.0,0.44721359549995787,0.08944271909999145,0.0
Claude,Claude,5,11,5,2.4,2.0,2.6,5.0,3.4,3.08,2.333333333333333,0.5477225575051661,0.0,0.5477225575051662,0.0,0.5477225575051661,0.26832815729997483,0.33333333333333326
Claude,Claude,5,12,5,2.0,1.8,2.8,5.0,3.0,2.92,2.2,0.0,0.4472135954999579,0.4472135954999579,0.0,0.7071067811865476,0.3033150177620621,0.2981423969999718
Claude,Claude,5,13,5,4.0,3.6,4.2,5.0,4.8,4.32,3.9333333333333327,0.0,0.5477225575051662,0.44721359549995804,0.0,0.4472135954999579,0.22803508501982733,0.2788866755113584
Claude,Claude,5,14,5,3.4,3.2,3.8,4.8,4.8,4.0,3.4666666666666663,0.5477225575051662,0.8366600265340756,0.447213595499958,0.44721359549995787,0.44721359549995787,0.4898979485566357,0.5577733510227172
Claude,Claude,5,15,5,3.4,3.0,3.8,5.0,4.0,3.84,3.4,0.5477225575051662,0.0,0.4472135954999579,0.0,0.0,0.16733200530681516,0.2788866755113585
Claude,Claude,5,16,5,3.8,3.2,4.0,5.0,4.2,4.04,3.6666666666666665,0.44721359549995787,0.8366600265340756,0.7071067811865476,0.0,0.8366600265340756,0.5366563145999494,0.6236095644623235
Claude,Claude,5,17,5,3.6,3.2,4.0,5.0,5.0,4.16,3.6,0.5477225575051662,0.4472135954999579,0.0,0.0,0.0,0.1673320053068154,0.2788866755113586
Claude,Claude,5,18,5,4.0,3.8,4.0,5.0,5.0,4.36,3.9333333333333327,0.0,0.4472135954999579,0.0,0.0,0.0,0.0894427190999917,0.14907119849998607
Claude,Claude,5,19,5,4.2,4.2,4.8,5.0,5.0,4.64,4.4,0.4472135954999579,0.4472135954999579,0.44721359549995787,0.0,0.0,0.2190890230020664,0.3651483716701108
Claude,Claude,5,20,5,3.8,2.8,3.4,5.0,3.4,3.6799999999999997,3.333333333333333,0.44721359549995787,0.44721359549995787,0.5477225575051661,0.0,0.5477225575051661,0.3033150177620618,0.4082482904638632
Claude,Claude,5,21,5,4.0,4.0,4.2,5.0,5.0,4.44,4.066666666666666,0.0,0.0,0.4472135954999579,0.0,0.0,0.08944271909999128,0.1490711984999859
Claude,Claude,5,22,5,3.2,3.0,3.8,5.0,5.0,4.0,3.333333333333333,0.4472135954999579,0.0,0.447213595499958,0.0,0.0,0.14142135623730967,0.23570226039551584
Claude,Claude,5,23,5,4.2,4.2,5.0,5.0,5.0,4.68,4.466666666666667,0.44721359549995787,0.44721359549995787,0.0,0.0,0.0,0.17888543819998334,0.29814239699997197
Claude,Claude,6,0,5,3.0,3.4,3.6,5.0,5.0,4.0,3.333333333333333,0.7071067811865476,0.5477225575051662,0.5477225575051661,0.0,0.0,0.31622776601683805,0.5270462766947299
Claude,Claude,6,1,5,2.0,2.4,2.6,5.0,5.0,3.4,2.333333333333333,0.0,0.5477225575051661,0.8944271909999159,0.0,0.0,0.2449489742783177,0.40824829046386274
Claude,Claude,6,2,5,3.0,2.6,3.6,5.0,5.0,3.84,3.0666666666666664,0.0,0.5477225575051661,0.5477225575051661,0.0,0.0,0.21908902300206645,0.36514837167011055
Claude,Claude,6,3,5,2.2,2.2,3.2,5.0,5.0,3.5200000000000005,2.5333333333333328,0.447213595499958,0.447213595499958,0.447213595499958,0.0,0.0,0.2683281572999748,0.447213595499958
Claude,Claude,6,4,5,3.0,3.0,3.8,5.0,5.0,3.96,3.2666666666666666,0.0,0.0,0.4472135954999579,0.0,0.0,0.08944271909999167,0.14907119849998587
Claude,Claude,6,5,5,1.6,1.8,2.2,5.0,5.0,3.12,1.8666666666666665,0.5477225575051661,0.4472135954999579,0.447213595499958,0.0,0.0,0.22803508501982775,0.38005847503304596
Claude,Claude,6,6,5,2.6,3.0,3.8,5.0,5.0,3.88,3.1333333333333333,0.5477225575051662,0.0,0.447213595499958,0.0,0.0,0.17888543819998323,0.29814239699997175
Claude,Claude,6,7,5,1.6,2.2,2.6,5.0,5.0,3.28,2.1333333333333333,0.5477225575051662,0.447213595499958,0.8944271909999159,0.0,0.0,0.33466401061363016,0.557773351022717
Claude,Claude,6,8,5,2.0,2.6,3.4,5.0,5.0,3.6,2.6666666666666665,0.0,0.5477225575051661,0.5477225575051662,0.0,0.0,0.19999999999999993,0.3333333333333335
Claude,Claude,6,9,5,1.8,1.4,2.2,5.0,5.0,3.08,1.8,0.4472135954999579,0.5477225575051662,0.8366600265340756,0.0,0.0,0.3346640106136301,0.557773351022717
Gemini_2.5Pro,Gemini_2.5Pro,1,0,5,4.0,3.4,4.0,5.0,5.0,4.28,3.8,0.0,0.5477225575051661,0.0,0.0,0.0,0.1095445115010333,0.18257418583505547
Gemini_2.5Pro,Gemini_2.5Pro,1,1,5,4.0,3.8,4.6,5.0,5.0,4.4799999999999995,4.133333333333333,0.0,0.447213595499958,0.5477225575051662,0.0,0.0,0.17888543819998287,0.29814239699997197
Gemini_2.5Pro,Gemini_2.5Pro,1,2,5,4.0,4.0,5.0,5.0,5.0,4.6,4.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gemini_2.5Pro,Gemini_2.5Pro,1,3,5,3.8,3.2,3.8,5.0,5.0,4.16,3.6,0.44721359549995787,0.4472135954999579,0.44721359549995787,0.0,0.0,0.21908902300206662,0.36514837167011077
Gemini_2.5Pro,Gemini_2.5Pro,1,4,5,4.0,4.0,4.0,5.0,5.0,4.4,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gemini_2.5Pro,Gemini_2.5Pro,1,5,5,3.2,3.2,3.8,5.0,5.0,4.04,3.4,0.44721359549995787,0.44721359549995787,0.8366600265340756,0.0,0.0,0.32863353450309957,0.547722557505166
Gemini_2.5Pro,Gemini_2.5Pro,1,6,5,4.0,4.0,5.0,5.0,5.0,4.6,4.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gemini_2.5Pro,Gemini_2.5Pro,1,7,5,4.0,4.0,4.2,5.0,5.0,4.44,4.066666666666666,0.0,0.0,0.44721359549995787,0.0,0.0,0.08944271909999128,0.14907119849998582
Gemini_2.5Pro,Gemini_2.5Pro,1,8,5,4.2,4.2,4.8,5.0,5.0,4.64,4.4,0.44721359549995787,0.44721359549995787,0.4472135954999579,0.0,0.0,0.2190890230020666,0.3651483716701107
Gemini_2.5Pro,Gemini_2.5Pro,1,9,5,4.0,3.8,4.2,5.0,5.0,4.4,4.0,0.0,0.447213595499958,0.4472135954999579,0.0,0.0,0.14142135623730923,0.23570226039551576
Gemini_2.5Pro,Gemini_2.5Pro,1,10,5,4.0,4.0,4.4,5.0,5.0,4.4799999999999995,4.133333333333333,0.0,0.0,0.5477225575051663,0.0,0.0,0.10954451150103288,0.1825741858350553
Gemini_2.5Pro,Gemini_2.5Pro,2,0,5,4.8,4.8,5.0,5.0,5.0,4.92,4.866666666666666,0.44721359549995804,0.44721359549995804,0.0,0.0,0.0,0.17888543819998334,0.29814239699997214
Gemini_2.5Pro,Gemini_2.5Pro,2,1,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gemini_2.5Pro,Gemini_2.5Pro,2,2,5,4.4,4.4,5.0,5.0,5.0,4.76,4.6,0.5477225575051661,0.5477225575051661,0.0,0.0,0.0,0.21908902300206656,0.36514837167011094
Gemini_2.5Pro,Gemini_2.5Pro,2,3,5,4.4,4.4,5.0,5.0,5.0,4.76,4.6,0.5477225575051662,0.5477225575051662,0.0,0.0,0.0,0.21908902300206665,0.3651483716701107
Gemini_2.5Pro,Gemini_2.5Pro,2,4,5,4.8,4.6,4.8,5.0,5.0,4.84,4.7333333333333325,0.44721359549995787,0.894427190999916,0.44721359549995787,0.0,0.0,0.35777087639996624,0.5962847939999442
Gemini_2.5Pro,Gemini_2.5Pro,2,5,5,4.0,4.2,4.4,5.0,5.0,4.5200000000000005,4.2,0.0,0.44721359549995787,0.5477225575051661,0.0,0.0,0.1788854381999828,0.2981423969999721
Gemini_2.5Pro,Gemini_2.5Pro,2,6,5,3.8,3.8,4.2,5.0,5.0,4.36,3.9333333333333327,0.447213595499958,0.447213595499958,0.44721359549995804,0.0,0.0,0.21908902300206654,0.3651483716701107
Gemini_2.5Pro,Gemini_2.5Pro,2,7,5,4.6,4.6,5.0,5.0,5.0,4.84,4.7333333333333325,0.5477225575051661,0.5477225575051661,0.0,0.0,0.0,0.21908902300206679,0.3651483716701108
Gemini_2.5Pro,Gemini_2.5Pro,2,8,5,2.4,3.0,3.4,5.0,4.0,3.56,2.933333333333333,0.5477225575051662,0.0,0.5477225575051662,0.0,0.0,0.2190890230020664,0.36514837167011066
Gemini_2.5Pro,Gemini_2.5Pro,2,9,5,4.0,4.0,4.4,5.0,5.0,4.4799999999999995,4.133333333333333,0.0,0.0,0.5477225575051663,0.0,0.0,0.10954451150103288,0.1825741858350553
Gemini_2.5Pro,Gemini_2.5Pro,2,10,5,4.0,4.0,5.0,5.0,5.0,4.6,4.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gemini_2.5Pro,Gemini_2.5Pro,2,11,5,4.0,4.0,4.8,5.0,5.0,4.56,4.266666666666667,0.0,0.0,0.4472135954999579,0.0,0.0,0.08944271909999128,0.1490711984999859
Gemini_2.5Pro,Gemini_2.5Pro,3,0,5,3.8,3.8,4.6,5.0,5.0,4.4399999999999995,4.066666666666666,0.44721359549995787,0.44721359549995787,0.8944271909999157,0.0,0.0,0.35777087639996624,0.5962847939999438
Gemini_2.5Pro,Gemini_2.5Pro,3,1,5,3.4,3.0,3.6,5.0,4.4,3.88,3.333333333333333,0.5477225575051661,0.0,0.5477225575051661,0.0,0.5477225575051662,0.30331501776206204,0.3333333333333332
Gemini_2.5Pro,Gemini_2.5Pro,3,2,5,4.8,5.0,5.0,5.0,5.0,4.96,4.933333333333334,0.4472135954999579,0.0,0.0,0.0,0.0,0.08944271909999171,0.1490711984999859
Gemini_2.5Pro,Gemini_2.5Pro,3,3,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gemini_2.5Pro,Gemini_2.5Pro,3,4,5,4.0,3.4,3.8,5.0,5.0,4.24,3.733333333333333,0.0,0.5477225575051662,0.4472135954999579,0.0,0.0,0.16733200530681525,0.2788866755113586
Gemini_2.5Pro,Gemini_2.5Pro,3,5,5,4.4,4.4,4.8,5.0,5.0,4.720000000000001,4.533333333333333,0.5477225575051662,0.5477225575051662,0.44721359549995787,0.0,0.0,0.2683281572999747,0.4472135954999578
Gemini_2.5Pro,Gemini_2.5Pro,3,6,5,4.2,4.0,4.8,5.0,5.0,4.6,4.333333333333333,0.44721359549995787,0.7071067811865476,0.44721359549995787,0.0,0.0,0.28284271247461895,0.4714045207910319
Gemini_2.5Pro,Gemini_2.5Pro,3,7,5,4.6,4.8,4.8,5.0,5.0,4.84,4.733333333333333,0.5477225575051662,0.44721359549995804,0.44721359549995804,0.0,0.0,0.260768096208106,0.4346134936801767
Gemini_2.5Pro,Gemini_2.5Pro,3,8,5,4.6,4.6,5.0,5.0,5.0,4.84,4.7333333333333325,0.5477225575051662,0.5477225575051662,0.0,0.0,0.0,0.21908902300206665,0.3651483716701111
Gemini_2.5Pro,Gemini_2.5Pro,3,9,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gemini_2.5Pro,Gemini_2.5Pro,3,10,5,4.2,4.4,5.0,5.0,5.0,4.72,4.533333333333333,0.44721359549995804,0.5477225575051661,0.0,0.0,0.0,0.1788854381999833,0.29814239699997214
Gemini_2.5Pro,Gemini_2.5Pro,3,11,5,2.8,2.2,2.6,5.0,3.6,3.2399999999999998,2.533333333333333,0.4472135954999579,0.447213595499958,0.5477225575051661,0.0,0.5477225575051661,0.32863353450309973,0.38005847503304596
Gemini_2.5Pro,Gemini_2.5Pro,3,12,5,2.0,2.0,3.0,5.0,3.2,3.04,2.333333333333333,0.0,0.0,0.0,0.0,0.44721359549995787,0.08944271909999167,0.0
Gemini_2.5Pro,Gemini_2.5Pro,3,13,5,4.6,4.8,5.0,5.0,5.0,4.88,4.8,0.547722557505166,0.44721359549995787,0.0,0.0,0.0,0.17888543819998337,0.298142396999972
Gemini_2.5Pro,Gemini_2.5Pro,3,14,5,3.4,3.0,3.8,4.4,4.8,3.88,3.4,0.5477225575051661,0.0,0.44721359549995787,1.3416407864998738,0.4472135954999579,0.41472882706655456,0.2788866755113586
Gemini_2.5Pro,Gemini_2.5Pro,3,15,5,4.6,4.6,5.0,5.0,5.0,4.84,4.7333333333333325,0.5477225575051662,0.5477225575051662,0.0,0.0,0.0,0.21908902300206665,0.36514837167011116
Gemini_2.5Pro,Gemini_2.5Pro,3,16,5,4.4,4.4,4.8,5.0,4.8,4.68,4.533333333333333,0.8944271909999159,0.8944271909999159,0.44721359549995787,0.0,0.44721359549995787,0.5215361924162119,0.730296743340222
Gemini_2.5Pro,Gemini_2.5Pro,3,17,5,3.4,3.0,3.4,5.0,5.0,3.96,3.2666666666666666,0.5477225575051661,0.0,0.5477225575051661,0.0,0.0,0.21908902300206665,0.36514837167011066
Gemini_2.5Pro,Gemini_2.5Pro,3,18,5,4.8,4.8,4.8,5.0,5.0,4.88,4.8,0.44721359549995787,0.44721359549995787,0.44721359549995787,0.0,0.0,0.26832815729997456,0.44721359549995787
Gemini_2.5Pro,Gemini_2.5Pro,3,19,5,4.0,4.0,4.0,5.0,5.0,4.4,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gemini_2.5Pro,Gemini_2.5Pro,3,20,5,3.2,2.4,3.4,5.0,3.0,3.4,3.0,0.447213595499958,0.5477225575051661,0.5477225575051661,0.0,0.7071067811865476,0.4,0.47140452079103157
Gemini_2.5Pro,Gemini_2.5Pro,3,21,5,4.0,3.8,4.4,5.0,5.0,4.4399999999999995,4.066666666666666,0.0,0.447213595499958,0.5477225575051662,0.0,0.0,0.16733200530681466,0.2788866755113584
Gemini_2.5Pro,Gemini_2.5Pro,3,22,5,2.6,2.6,3.6,5.0,4.2,3.6,2.933333333333333,0.8944271909999159,0.8944271909999159,0.8944271909999159,0.0,0.44721359549995787,0.5830951894845299,0.8299933065325822
Gemini_2.5Pro,Gemini_2.5Pro,3,23,5,4.2,3.8,4.6,5.0,4.8,4.4799999999999995,4.2,0.44721359549995787,0.4472135954999579,0.5477225575051662,0.0,0.44721359549995787,0.22803508501982722,0.38005847503304624
Gemini_2.5Pro,Gemini_2.5Pro,4,0,5,4.0,4.0,3.8,5.0,4.8,4.32,3.9333333333333327,0.0,0.0,0.4472135954999579,0.0,0.44721359549995804,0.17888543819998334,0.14907119849998607
Gemini_2.5Pro,Gemini_2.5Pro,4,1,5,3.0,3.4,4.4,5.0,5.0,4.16,3.6,0.7071067811865476,0.5477225575051661,0.5477225575051663,0.0,0.0,0.3286335345030996,0.5477225575051659
Gemini_2.5Pro,Gemini_2.5Pro,4,2,5,3.2,3.8,4.4,5.0,5.0,4.279999999999999,3.8,0.8366600265340756,0.44721359549995787,0.5477225575051663,0.0,0.0,0.3346640106136304,0.5577733510227169
Gemini_2.5Pro,Gemini_2.5Pro,4,3,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
