nlp_model,model,subfolder,category_id,precision_iter_mean,recall_iter_mean,f1_score_iter_mean,synonyms_precision_dict_iter_mean,synonyms_recall_dict_iter_mean,synonyms_f1_dict_iter_mean,synonyms_precision_snomed_iter_mean,synonyms_recall_snomed_iter_mean,synonyms_f1_snomed_iter_mean,synonyms_precision_wn_iter_mean,synonyms_recall_wn_iter_mean,synonyms_f1_wn_iter_mean,synonyms_lemmatized_precision_dict_iter_mean,synonyms_lemmatized_recall_dict_iter_mean,synonyms_lemmatized_f1_dict_iter_mean,synonyms_lemmatized_precision_dict_bipartite_iter_mean,synonyms_lemmatized_recall_dict_bipartite_iter_mean,synonyms_lemmatized_f1_dict_bipartite_iter_mean,synonyms_lemmatized_precision_dict_one2many_iter_mean,synonyms_lemmatized_recall_dict_one2many_iter_mean,synonyms_lemmatized_f1_dict_one2many_iter_mean,synonyms_lemmatized_precision_snomed_iter_mean,synonyms_lemmatized_recall_snomed_iter_mean,synonyms_lemmatized_f1_snomed_iter_mean,synonyms_lemmatized_precision_wn_iter_mean,synonyms_lemmatized_recall_wn_iter_mean,synonyms_lemmatized_f1_wn_iter_mean,precision_iter_std,recall_iter_std,f1_score_iter_std,synonyms_precision_dict_iter_std,synonyms_recall_dict_iter_std,synonyms_f1_dict_iter_std,synonyms_precision_snomed_iter_std,synonyms_recall_snomed_iter_std,synonyms_f1_snomed_iter_std,synonyms_precision_wn_iter_std,synonyms_recall_wn_iter_std,synonyms_f1_wn_iter_std,synonyms_lemmatized_precision_dict_iter_std,synonyms_lemmatized_recall_dict_iter_std,synonyms_lemmatized_f1_dict_iter_std,synonyms_lemmatized_precision_dict_bipartite_iter_std,synonyms_lemmatized_recall_dict_bipartite_iter_std,synonyms_lemmatized_f1_dict_bipartite_iter_std,synonyms_lemmatized_precision_dict_one2many_iter_std,synonyms_lemmatized_recall_dict_one2many_iter_std,synonyms_lemmatized_f1_dict_one2many_iter_std,synonyms_lemmatized_precision_snomed_iter_std,synonyms_lemmatized_recall_snomed_iter_std,synonyms_lemmatized_f1_snomed_iter_std,synonyms_lemmatized_precision_wn_iter_std,synonyms_lemmatized_recall_wn_iter_std,synonyms_lemmatized_f1_wn_iter_std
en_core_sci_lg,Gemma-3-27B,Gemma-3-27B,5,0.05472128422722481,0.38410714285714287,0.09093888101208328,0.05989145612748055,0.42827380952380956,0.10017245520122128,0.0558831063610297,0.3920932539682539,0.09294067549950995,0.0598789143268043,0.40264880952380955,0.09849895029965466,0.06352010201801132,0.44452380952380954,0.10577537182944781,0.006053937805165801,0.05249999999999999,0.010830667132061909,0.07092989827906475,0.4938293650793651,0.1182140184510346,0.05862798634665042,0.4000099206349206,0.09694649918481257,0.06063984291113857,0.4047321428571428,0.09972076195907534,0.003587105094896769,0.021208144600047964,0.005015143558453251,0.0034661287533640658,0.023012478582818765,0.005337261384423947,0.003795261317857813,0.02233370473709971,0.0054514234885111755,0.005662934130665264,0.023755431071677786,0.0068615633695461135,0.004420820454486431,0.020016389889226546,0.0057544242432571386,0.0018371920544790264,0.013399359091914585,0.0032296865105566515,0.005633462123027226,0.024262610870749917,0.007573090876689968,0.00480654127455359,0.02573968427255116,0.006586234947068949,0.006215792811366507,0.027390309786784986,0.007950531040656846
en_core_sci_lg,Gemma-3-27B,Gemma-3-27B,6,0.13673737775091546,0.42423076923076924,0.19850082751863468,0.1375707110842488,0.4270879120879121,0.19979115009927984,0.137277918291456,0.42756410256410254,0.1994310600767742,0.1583187020900158,0.5156593406593407,0.23276874033496114,0.1555600011019655,0.4970879120879121,0.22782093883912183,0.004069230769230769,0.006666666666666666,0.005042594450989232,0.15604780598001428,0.4999450549450549,0.22865427217245515,0.1555600011019655,0.4970879120879121,0.22782093883912183,0.15945966617677151,0.518992673992674,0.23437429071902321,0.01743151532358834,0.04026238844111217,0.021885691511624554,0.017715486689938907,0.03903664309791522,0.02204288014961369,0.017344292907969322,0.040667853776630625,0.021761022339238156,0.020816851050796722,0.05204921013165388,0.02700253798560773,0.022381963564087934,0.05598804340608108,0.0292797152457392,0.00044487477322009347,0.0,0.00033636534916133595,0.022200554561503192,0.055630570991374514,0.028967768914632406,0.022381963564087934,0.05598804340608108,0.0292797152457392,0.022278676067124012,0.05936574109282221,0.029344931693921352
en_core_sci_lg,Llama,Llama_cluster,1,0.24710126869494492,0.4279337646110717,0.28621919618655733,0.25980510009587227,0.4558962008260024,0.30278111507823136,0.2494647436934773,0.4331291383430308,0.2892188383184769,0.27945691590929045,0.4792579860321565,0.3217060148627081,0.2868551054696935,0.505942849140226,0.33549849196591913,0.028671608116066304,0.05442283318285992,0.03393496412389726,0.297879333808901,0.5397060493238808,0.35144032500964417,0.27129762595581075,0.47173540514334356,0.3157018815582886,0.28574963700082556,0.49236067721949617,0.330873705551916,0.012055740676691682,0.015091724766325717,0.01045867255306252,0.013156404471002785,0.014263708387035914,0.011101000721848626,0.010950975081671385,0.012441636152075016,0.009289316520765239,0.014039160846827367,0.011791361799592079,0.011853836874638826,0.014751412348628229,0.01800807084907237,0.013774608352024762,0.004729208745748462,0.01092879340490852,0.005896397925118849,0.01867623061139265,0.025973654956551726,0.017724764324564404,0.013117219313107418,0.015190860148535282,0.01248807950100415,0.013984049360155106,0.013685396434703512,0.012053402848959331
en_core_sci_lg,Llama,Llama_cluster,2,0.13408493198096097,0.5040643274853801,0.20488562358648693,0.14116730284731535,0.5395614035087719,0.21617353161904132,0.14006933913241615,0.5387865497076023,0.21493762931496324,0.14300056648483075,0.551703216374269,0.21877763721228272,0.15400561914846894,0.590672514619883,0.2351502035596346,0.009872099537796632,0.045219298245614034,0.015610381772938104,0.165978763984517,0.6395540935672515,0.2540256916267087,0.15181250875018776,0.5843421052631579,0.2320737221345024,0.14641526564241833,0.551703216374269,0.2228803390280758,0.00866922161668365,0.03755450352731983,0.01027079464588263,0.008276606881318876,0.03947692955578344,0.010042094774794102,0.00845737575271714,0.03390491619803759,0.010125129776261975,0.008992854428706858,0.060410273999082,0.011933193627206224,0.007329910027901689,0.05911289194239241,0.010470828981119642,0.0031806174060100213,0.013970247817203319,0.0052594161640513535,0.009566767104487442,0.06287154979871963,0.013921142347821441,0.008015954599068901,0.05658148312464414,0.010970381892878222,0.008351785217396653,0.060410273999082,0.011447556695805565
en_core_sci_lg,Llama,Llama_cluster,3,0.07128029887406412,0.598343253968254,0.12317960810017851,0.0756284175505352,0.6462599206349207,0.13106443113170457,0.07306874513012399,0.6247321428571428,0.1265225698299377,0.0766850723985715,0.6443154761904761,0.132487016321895,0.0791912736539051,0.6620238095238096,0.13679060558505882,0.0014195349076503575,0.016666666666666666,0.002610429693763027,0.09451969808201599,0.7928769841269842,0.16304799661255182,0.07817387052920048,0.6509126984126985,0.1349300916311003,0.0790703676919425,0.6547321428571429,0.13639039885991855,0.002977166118492152,0.00957036663029545,0.004224407288900774,0.002721802764958494,0.009145203196886621,0.0037842316758447117,0.0027491923063561897,0.00962062490751573,0.003826086804862357,0.0024433854023181456,0.014262340335718094,0.003602135898034285,0.0017178070991077407,0.01193606375885942,0.002355887263402059,0.0008522216146122539,0.009316949906249122,0.0015519776089875485,0.0031319426259286145,0.012218531623661745,0.0045079682687765065,0.0023390664841264233,0.019042535335563184,0.003693586443243112,0.0021037747410517214,0.014262340335718156,0.0031965266522861763
en_core_sci_lg,Llama,Llama_cluster,4,0.10541311053230658,0.43597263847263845,0.15709485961409542,0.11682340486605222,0.4783885558885559,0.17476734771159386,0.1074641963321461,0.440518093018093,0.1598799195154344,0.11414562364879946,0.4556252081252081,0.168785502555786,0.12998769095978638,0.5071223221223221,0.1922703265432231,0.02161031632435159,0.06591464091464092,0.031055927372806262,0.1489908586335651,0.5567976467976468,0.21911563852259483,0.11873070901840901,0.4590981240981241,0.1742048041292628,0.12061276321266416,0.46445387945387945,0.17680987619277735,0.015527878105998918,0.06107721821437664,0.019871607764940305,0.014223269310491006,0.05530297769819015,0.017632250374998094,0.015687097111147918,0.06021717823306058,0.019879411721691057,0.01751696431274074,0.06608772281540568,0.021751449306340414,0.015781457258040765,0.060732790850918726,0.019046202660777445,0.005819716795892469,0.019088205477171875,0.007599424219708146,0.015605776129311452,0.05986515199263533,0.018160573984886224,0.016472627135170555,0.06302003320843945,0.020582922157412885,0.017097027372264872,0.06373250263296774,0.020536856400445648
en_core_sci_lg,Llama,Llama_cluster,5,0.06360021212556748,0.5655059523809524,0.11047849172591657,0.06841663451132433,0.6178670634920634,0.11915566625210461,0.06559608486439365,0.5932837301587301,0.11415456977459923,0.06839029944507619,0.6132142857142857,0.11899822664164121,0.0716581452979241,0.6343253968253968,0.12456730855080196,0.0026695910084067976,0.02944444444444444,0.0048430728044965045,0.08285391584653481,0.7374503968253968,0.14397857888874901,0.06944068257213261,0.6104365079365079,0.12055412910715857,0.07034165294524752,0.6194642857142857,0.12218035601492572,0.0019320688178828043,0.018773330471185613,0.0034864045930519806,0.0014673689938893843,0.022642406702258356,0.002962228460044294,0.0022232435327799185,0.02714838436077003,0.0041174945257099116,0.001982938543196948,0.027815985804556534,0.003942561822208637,0.0018719423741251826,0.024883965373820538,0.0036468876043843734,0.0014949842507646454,0.012592252174047927,0.002645224556314976,0.0019837306860882964,0.03556018340772342,0.004096976480437519,0.0013094857235582667,0.026058634872540527,0.002725460335759002,0.0019929570612686755,0.028083121062905145,0.003914499405880303
en_core_sci_lg,Llama,Llama_cluster,6,0.23559821661415414,0.5922271062271063,0.32041554225047103,0.23559821661415414,0.5922271062271063,0.32041554225047103,0.2365505975665351,0.5988937728937729,0.3220822089171377,0.2582189581062511,0.6738937728937728,0.3546673367380165,0.25899855921883785,0.6672271062271062,0.3552419577124438,0.003643165606323501,0.006666666666666666,0.004686200321010197,0.26066522588550456,0.6700842490842491,0.35734722087033854,0.2594747496950284,0.6705604395604395,0.3560752910457771,0.2599292951495738,0.6738937728937728,0.35687529104577714,0.008857821061786432,0.025671363528113066,0.011541622482447186,0.008857821061786432,0.025671363528113066,0.011541622482447186,0.01056707480140962,0.02482137611967431,0.014227614240378068,0.011140452124625147,0.01663133557399855,0.012877773649938452,0.0105693460367035,0.025159721369387333,0.012203724356431347,0.0006064326304198457,0.0,0.000539615336231743,0.013852837712933648,0.022901572297831057,0.016048316490052315,0.011479897546695542,0.022678850515488798,0.013661099404487183,0.010950705086493874,0.01663133557399855,0.01262940814823171
en_core_sci_lg,Llama-1B,Llama-1B,1,0.15705628936018345,0.4026425689501517,0.1977781150099842,0.16869013196214264,0.42796772728528787,0.21205836036489653,0.16008282954105013,0.40970997309072654,0.2018292641030099,0.18355739464253945,0.46231249431006677,0.2293378989309128,0.18368818296352146,0.4709831689634152,0.23269664883901311,0.027755694594666112,0.06859281182787544,0.03448834313565356,0.19980270257321725,0.5229541160531849,0.2546429697678521,0.1678178498649235,0.4290920908593322,0.21258872799546707,0.18744896138305478,0.4714657374301483,0.23558404411809059,0.024385483329925312,0.012653381454888361,0.013651369350808781,0.02658377862310029,0.016130082101972375,0.015227605517131945,0.025121147202286257,0.009466530106147045,0.01397411726072126,0.022760825837341094,0.011228038567674925,0.009330843700144241,0.027171405836269757,0.016909149641830046,0.01782084838969548,0.004263925946005201,0.013311716045544831,0.005457298736738129,0.030228407257519605,0.018628369938335415,0.019143881329746947,0.026115541761750478,0.0158056365492872,0.01862643401530993,0.023783414733720858,0.006196595854723983,0.011657097550292244
en_core_sci_lg,Llama-1B,Llama-1B,2,0.09289218012618959,0.4008918128654971,0.13966595919066732,0.09976008426840724,0.4249122807017544,0.15019100722907272,0.09732992676823732,0.4293640350877193,0.1469735118413572,0.10458588893960316,0.433296783625731,0.15592960993945026,0.11286558762846136,0.4684283625730994,0.16860739751538883,0.008780101513411343,0.04434210526315789,0.013945591089534738,0.12158460490251259,0.5179970760233918,0.18282476910229545,0.1085232327570977,0.4525584795321637,0.16196935907654397,0.10642747095703484,0.433296783625731,0.1583473654078807,0.012248693977070603,0.043608745669471,0.014353213443741304,0.010835857408701886,0.05016445437743957,0.013695758891225821,0.014160048777966165,0.04552977725791885,0.017085558155483557,0.01564502352489561,0.048698785696019264,0.01601382441721102,0.013747035939640943,0.0651607762757571,0.01728259473286039,0.002705036309328606,0.01639402900624359,0.004196503666560167,0.015581497864464729,0.08644852554255979,0.021319745324390873,0.016804593576542633,0.060388855512252294,0.02023376602473409,0.015101380215901027,0.048698785696019264,0.01562619362600687
en_core_sci_lg,Llama-1B,Llama-1B,3,0.05741285725239871,0.44865079365079363,0.09173900184431158,0.06013741846427939,0.4824801587301587,0.0965720047752379,0.05741285725239871,0.44865079365079363,0.09173900184431158,0.06121443954943009,0.48545634920634917,0.09826215662349182,0.06262104206286905,0.49664682539682536,0.10076087699775986,0.0027996114077199702,0.02507936507936508,0.004871673232250794,0.07449487725565343,0.6272123015873016,0.12115199024363488,0.059821430655149076,0.47156746031746033,0.09588920376550907,0.06256394980594045,0.4937896825396825,0.10058076112721319,0.01930941696360399,0.01913115414679445,0.02061067359426509,0.01816361835344727,0.022299548359033666,0.018728377033334527,0.01930941696360399,0.01913115414679445,0.02061067359426509,0.019139126956507053,0.01966412113644179,0.020433697958563767,0.01773101564637117,0.021718023669816282,0.017870937713117565,0.0024494951858360773,0.02346323490542728,0.004236886892587661,0.015128242903871837,0.04380236412499211,0.013895005463220483,0.019092360174185505,0.019828753492669857,0.020210659022695796,0.019551390146883695,0.019001298723780726,0.021039496858876402
en_core_sci_lg,Llama-1B,Llama-1B,4,0.057492604566337105,0.15335164835164836,0.07269890487771431,0.0881665346490679,0.19826506826506826,0.09038587359976405,0.07727605757631768,0.15842157842157842,0.07507317153769526,0.08535171913229833,0.16333610833610832,0.07985539192901332,0.11334604765863898,0.2261788211788212,0.11092796080457241,0.045321320786182104,0.0683108558108558,0.03133565066513314,0.12074979825484962,0.24506410256410255,0.1211193955117726,0.0980116436678843,0.1699017649017649,0.08866983342948269,0.10002230738539468,0.17318459318459317,0.09086940136358063,0.014378833134955485,0.02828651336528845,0.01389591892669284,0.05229384726989937,0.041593013386081415,0.01686402568465822,0.04341986021271155,0.028833728254045777,0.015200577136079585,0.04046776929059902,0.030449212542000097,0.015136605636307207,0.04782310320205947,0.04589864755555961,0.02270567615449409,0.04561904997986246,0.020109178882229673,0.009911603420255816,0.04651607574027419,0.04549148761359142,0.02549261286790043,0.03993001203020735,0.03349509204032467,0.023910253874854803,0.039128876171076764,0.03045444202517217,0.022882894263876883
