nlp_model,model,subfolder,category_id,precision_iter_mean,recall_iter_mean,f1_score_iter_mean,synonyms_precision_dict_iter_mean,synonyms_recall_dict_iter_mean,synonyms_f1_dict_iter_mean,synonyms_precision_snomed_iter_mean,synonyms_recall_snomed_iter_mean,synonyms_f1_snomed_iter_mean,synonyms_precision_wn_iter_mean,synonyms_recall_wn_iter_mean,synonyms_f1_wn_iter_mean,synonyms_lemmatized_precision_dict_iter_mean,synonyms_lemmatized_recall_dict_iter_mean,synonyms_lemmatized_f1_dict_iter_mean,synonyms_lemmatized_precision_snomed_iter_mean,synonyms_lemmatized_recall_snomed_iter_mean,synonyms_lemmatized_f1_snomed_iter_mean,synonyms_lemmatized_precision_wn_iter_mean,synonyms_lemmatized_recall_wn_iter_mean,synonyms_lemmatized_f1_wn_iter_mean,precision_iter_std,recall_iter_std,f1_score_iter_std,synonyms_precision_dict_iter_std,synonyms_recall_dict_iter_std,synonyms_f1_dict_iter_std,synonyms_precision_snomed_iter_std,synonyms_recall_snomed_iter_std,synonyms_f1_snomed_iter_std,synonyms_precision_wn_iter_std,synonyms_recall_wn_iter_std,synonyms_f1_wn_iter_std,synonyms_lemmatized_precision_dict_iter_std,synonyms_lemmatized_recall_dict_iter_std,synonyms_lemmatized_f1_dict_iter_std,synonyms_lemmatized_precision_snomed_iter_std,synonyms_lemmatized_recall_snomed_iter_std,synonyms_lemmatized_f1_snomed_iter_std,synonyms_lemmatized_precision_wn_iter_std,synonyms_lemmatized_recall_wn_iter_std,synonyms_lemmatized_f1_wn_iter_std,GPT1_mean,GPT2_mean,GPT3_mean,GPT4_mean,GPT5_mean,GPT_overall_score_mean,GPT_overall_score_wo_Q4&5_mean,GPT1_std,GPT2_std,GPT3_std,GPT4_std,GPT5_std,GPT_overall_score_std,GPT_overall_score_wo_Q4&5_std
en_core_sci_lg,Med42,Med42,3,0.06586403667491579,0.5508135257498584,0.11153968420400372,0.15232635788648338,0.5732102433503112,0.11676157275922561,0.1507696970522743,0.5785913035276363,0.11451587468019418,0.15818028529464043,0.6031562441048859,0.1260456536617844,0.16018253219329628,0.6111148280305283,0.12937748448185019,0.1547733841954871,0.6063918624244226,0.12167797317908435,0.15972151924012487,0.6034523986519972,0.12865401142853083,,,,,,,,,,,,,,,,,,,,,,74.3,72.0,82.0,100.0,86.0,82.86,76.1,,,,,,,
en_core_sci_lg,Med42,Med42,4,0.025599703664082984,0.42833333333333334,0.048087483358662746,0.12954845761283693,0.49833333333333335,0.055557400533221266,0.12738541794979727,0.47833333333333333,0.05153575922073171,0.12876923683361616,0.4683333333333334,0.05395246226161633,0.13512441907193903,0.6016666666666667,0.06600837033535223,0.12959735263633113,0.47333333333333333,0.05543996006594738,0.13096721565002975,0.49333333333333335,0.058004062630049945,,,,,,,,,,,,,,,,,,,,,,57.4,54.0,62.5,100.0,67.0,68.16,57.96666666666668,,,,,,,
en_core_sci_lg,Meditron,Meditron_api,1,0.1491884794533467,0.4274495792243709,0.1953583613264689,0.1620214442526145,0.4494847978414191,0.2097305967804683,0.1504338094658,0.4306963324711241,0.1971585413444707,0.17628244937424745,0.49179200979080556,0.22965872684202643,0.18137542298369913,0.4969561488744828,0.2353280611961636,0.1582313206268221,0.44721384124562713,0.206991249261261,0.17502545743562037,0.490938212703149,0.2294692874022726,,,,,,,,,,,,,,,,,,,,,,74.54545454545455,67.27272727272727,69.0909090909091,99.0909090909091,86.36363636363636,79.27272727272727,70.30303030303031,,,,,,,
en_core_sci_lg,Meditron,Meditron_api,3,0.12726461443108097,0.4821017597757835,0.1698221397462509,0.12847234389967999,0.4925184264424502,0.17198664191075305,0.12726461443108097,0.4821017597757835,0.1698221397462509,0.14649614630096783,0.5401888457703398,0.1944926531878425,0.1456387130661613,0.5425577538478966,0.1949994646626979,0.13642154134898957,0.5119551173130567,0.183085452748686,0.1491823508009755,0.540074940175297,0.19896864336763045,,,,,,,,,,,,,,,,,,,,,,79.41666666666667,72.5,80.41666666666667,99.16666666666669,85.41666666666667,83.36666666666666,77.44444444444444,,,,,,,
en_core_sci_lg,Meditron,Meditron_api,4,0.08663488480336519,0.4966666666666667,0.13719673250445527,0.08783970408047362,0.5216666666666667,0.13949558307916793,0.08999646672426913,0.5633333333333332,0.14350572405934844,0.0911586943271747,0.5333333333333333,0.1452270355347583,0.09083439250218989,0.5466666666666666,0.14415825378473182,0.09086464053606769,0.5133333333333333,0.14399952362600166,0.09380581700665591,0.5333333333333333,0.14912772875420677,,,,,,,,,,,,,,,,,,,,,,77.6,70.0,80.5,100.0,87.0,83.0,76.03333333333333,,,,,,,
en_core_sci_lg,Meditron,Meditron_cluster,1,0.16258395241431564,0.45320208777468507,0.21277220457581317,0.17096286347615355,0.47445860903120635,0.22413073368715128,0.16258395241431564,0.45320208777468507,0.21277220457581317,0.1965720533120095,0.5247777723822338,0.25329031388226925,0.19443996417739767,0.5426635272471295,0.25759606497377496,0.1841266239607692,0.5090982440045458,0.24199804647870024,0.19492951567832506,0.5268644816623334,0.2538668541777705,,,,,,,,,,,,,,,,,,,,,,77.27272727272727,70.9090909090909,77.72727272727273,100.0,90.0,83.18181818181819,75.30303030303031,,,,,,,
en_core_sci_lg,Meditron,Meditron_cluster,3,0.1870928086647825,0.5615648664672434,0.25397666651665723,0.1870928086647825,0.5615648664672434,0.25397666651665723,0.1870928086647825,0.5615648664672434,0.25397666651665723,0.2011912941312425,0.5981145740695825,0.27405127833355575,0.20734873554869807,0.6177512991518344,0.28234390541598603,0.20258123293636787,0.59550553643997,0.27567527738813474,0.20277062687576183,0.5984790719737195,0.2768820131678506,,,,,,,,,,,,,,,,,,,,,,77.0,72.5,84.58333333333333,100.0,88.75,84.56666666666666,78.02777777777779,,,,,,,
en_core_sci_lg,Meditron,Meditron_cluster,4,0.09028745513854762,0.5183333333333333,0.1492358081372503,0.09028745513854762,0.5183333333333333,0.1492358081372503,0.09351326159016053,0.5683333333333334,0.1552964141978564,0.10028745513854762,0.5583333333333333,0.1652358081372503,0.09581377092802132,0.5383333333333333,0.15790247480391698,0.09581377092802132,0.5383333333333333,0.15790247480391698,0.10107692882275816,0.5583333333333333,0.1662358081372503,,,,,,,,,,,,,,,,,,,,,,64.2,59.5,71.5,100.0,79.0,74.84,65.06666666666666,,,,,,,
en_core_sci_lg,NVLM,NVLM,1,0.1461653895774531,0.3951442944315584,0.18324284915893616,0.15190485559689476,0.41040696736468585,0.19088911670475445,0.14812042379055182,0.4016378009250649,0.18624810836254246,0.20724724342404469,0.4954799884787843,0.2497268162058364,0.2089150529588374,0.5046318121149856,0.2541385104902286,0.1901110372187489,0.452550179257606,0.22846187643857643,0.2088194624147728,0.5036170146314439,0.25350664906688275,,,,,,,,,,,,,,,,,,,,,,80.54545454545455,77.27272727272727,84.54545454545455,100.0,92.72727272727272,87.01818181818182,80.7878787878788,,,,,,,
en_core_sci_lg,NVLM,NVLM,3,0.12093004371439962,0.5680542081008974,0.1730403992995736,0.12093004371439962,0.5680542081008974,0.1730403992995736,0.12093004371439962,0.5680542081008974,0.1730403992995736,0.12312302617053998,0.5734305521869189,0.1761556640970814,0.1270066125962295,0.5950384435665435,0.18293044489517016,0.1225394924148236,0.571380251476148,0.17556519548104224,0.12367327926289617,0.5742051102332101,0.17718331845838853,,,,,,,,,,,,,,,,,,,,,,68.58333333333333,62.083333333333336,75.0,99.16666666666669,83.33333333333333,77.63333333333334,68.55555555555556,,,,,,,
en_core_sci_lg,NVLM,NVLM,4,0.038330248908967135,0.44333333333333336,0.06874859055511998,0.04698939677864132,0.5083333333333333,0.08380217085460191,0.04014843072714895,0.49333333333333335,0.07225736248494452,0.04233024890896714,0.4683333333333334,0.0756451422792579,0.051785843244216534,0.5333333333333333,0.09202711380226715,0.044748806207179505,0.49333333333333335,0.08006282808798143,0.044748806207179505,0.49333333333333335,0.08006282808798143,,,,,,,,,,,,,,,,,,,,,,46.6,39.0,51.0,100.0,58.0,58.9,45.53333333333334,,,,,,,
