nlp_model,model,subfolder,category_id,precision_iter_mean,recall_iter_mean,f1_score_iter_mean,synonyms_precision_iter_mean,synonyms_recall_iter_mean,synonyms_f1_iter_mean,synonyms_lemmatized_precision_iter_mean,synonyms_lemmatized_recall_iter_mean,synonyms_lemmatized_f1_iter_mean,precision_iter_std,recall_iter_std,f1_score_iter_std,synonyms_precision_iter_std,synonyms_recall_iter_std,synonyms_f1_iter_std,synonyms_lemmatized_precision_iter_std,synonyms_lemmatized_recall_iter_std,synonyms_lemmatized_f1_iter_std,GPT1_mean,GPT2_mean,GPT3_mean,GPT4_mean,GPT5_mean,GPT_overall_score_mean,GPT_overall_score_wo_Q4&5_mean,GPT1_std,GPT2_std,GPT3_std,GPT4_std,GPT5_std,GPT_overall_score_std,GPT_overall_score_wo_Q4&5_std
en_core_sci_lg,Llama,Llama_local,1,0.08933251587553998,0.4921533544110767,0.13381332888872213,0.09046466801090237,0.4961392059579038,0.13557249710596295,0.10183525455514342,0.5261124829669684,0.1505408115314755,0.0028892990158302326,0.010810649774346434,0.003006816534986203,0.0031890064185316775,0.00972720090523482,0.002607395487374022,0.004908053526026782,0.021109999619125592,0.006875792111547134,4.484848484848484,4.090909090909091,4.151515151515151,5.0,5.0,4.545454545454546,4.242424242424242,0.0524863881081482,0.1574591643244435,0.209945552432591,0.0,0.0,0.0727272727272728,0.1212121212121211
en_core_sci_lg,Llama,Llama_local,2,0.11242277976764674,0.4950549450549451,0.159305589134733,0.11242277976764674,0.4950549450549451,0.159305589134733,0.12557322621495515,0.5711660561660562,0.18007865038389795,0.00848747924332834,0.08364456833574524,0.028356879099561787,0.00848747924332834,0.08364456833574524,0.028356879099561787,0.011578199916974296,0.07885510309286659,0.0345797381308413,2.6666666666666665,2.433333333333333,2.5,5.0,4.666666666666667,3.453333333333333,2.533333333333333,0.2516611478423585,0.3511884584284245,0.2999999999999998,0.0,0.5773502691896257,0.2858904218985544,0.2999999999999998
en_core_sci_lg,Llama,Llama_local,3,0.12040234534788181,0.49160810853298126,0.15163298682953938,0.12040234534788181,0.49160810853298126,0.15163298682953938,0.12768579022337964,0.5206716473386858,0.16320019621504636,0.06338447562738,0.05557437294397831,0.03206731818670974,0.06338447562738,0.05557437294397831,0.03206731818670974,0.05947641458037664,0.05614631475512261,0.026333775695126533,4.222222222222222,3.722222222222222,3.722222222222222,5.0,4.75,4.283333333333334,3.888888888888889,0.3367876570272815,0.2097176232019651,0.2545875386086579,0.0,0.1443375672974063,0.1833333333333332,0.2649831115047072
en_core_sci_lg,Llama,Llama_local,4,0.05632242634834489,0.5805555555555556,0.09933489700125415,0.05823558993914007,0.6305555555555556,0.10299426402622058,0.06562093017281509,0.6272222222222222,0.11395688872820663,0.010322046360539761,0.0769800358919501,0.014687118909777721,0.009909073530589698,0.0769800358919501,0.014144263933225381,0.007723437450068296,0.05764675314489223,0.009058439820369298,4.033333333333333,3.6,3.733333333333333,5.0,4.633333333333333,4.2,3.788888888888889,0.1527525231651948,0.3464101615137754,0.3511884584284245,0.0,0.1527525231651945,0.1969771560359219,0.2775554665954842
en_core_sci_lg,Llama,Llama_local,5,0.061258917940874374,0.4062016687016687,0.09946247436841976,0.0625615907353718,0.41188348688348686,0.10157462459088662,0.07127012594618719,0.4537929662929663,0.11535844785770917,0.0053849399060203786,0.01716117899150734,0.009069235650143516,0.005553525060063963,0.01716117899150738,0.009309006439675666,0.0040974152312206824,0.02497541502688307,0.007055449820930386,4.151515151515151,3.606060606060606,3.96969696969697,4.787878787878788,4.515151515151515,4.206060606060606,3.9090909090909087,0.1388659301501768,0.0524863881081477,0.1049727762162955,0.3674047167570347,0.2777318603003543,0.1689376953305006,0.0801742821534723
en_core_sci_lg,Llama,Llama_local,6,0.05431028147842477,0.6772222222222223,0.09857999211777668,0.056789399582542865,0.7272222222222222,0.10327887166959741,0.05625298339640374,0.6772222222222223,0.10180571585594284,0.0017232192608103403,0.00787635937708766,0.0028646607818570632,0.0023670851397546142,0.007876359377087642,0.004340967174156423,0.0014668785316796615,0.00787635937708766,0.0027065484205850694,4.266666666666667,3.733333333333333,3.8666666666666663,5.0,4.6000000000000005,4.293333333333334,3.9555555555555553,0.2081665999466133,0.1527525231651944,0.2081665999466129,0.0,0.1732050807568877,0.1446835627614042,0.1835856849095365
en_core_sci_lg,Med42,Med42,1,0.09721048603388,0.4940578384018249,0.15148761836208433,0.10011978524191889,0.5071541188151785,0.15599070160431147,0.10710226082826,0.5271020257632834,0.16630849711568754,0.014763764316179722,0.02181513437596742,0.022340859342685017,0.014242155811555262,0.010645033612215568,0.021286641614032837,0.013223974325404852,0.007788771067610863,0.02036737725177305,4.633333333333334,4.2,4.2,5.0,5.0,4.6066666666666665,4.344444444444444,0.3785938897200183,0.3605551275463992,0.2000000000000001,0.0,0.0,0.1858314648635511,0.3097191081059187
en_core_sci_lg,Med42,Med42,2,0.08558937630743213,0.6722222222222222,0.14167407807207874,0.08609442681248262,0.6744444444444445,0.14249712333956846,0.09437488613631567,0.7511111111111112,0.15694450086282932,0.02936515499691506,0.04981265581534075,0.03555418638892774,0.028949913985065655,0.04596655970378397,0.03484009984497861,0.029414449919555184,0.04596655970378397,0.035448427828060076,3.233333333333333,2.833333333333333,2.766666666666667,5.0,5.0,3.766666666666667,2.9444444444444446,0.3785938897200183,0.2081665999466131,0.3511884584284246,0.0,0.0,0.17925772879665,0.29876288132775
en_core_sci_lg,Med42,Med42,3,0.04452079884420954,0.6561904761904761,0.08286290424623761,0.04452079884420954,0.6561904761904761,0.08286290424623761,0.04787848147999308,0.6861904761904762,0.08895382820490437,0.0033424716564316452,0.010171433030139931,0.005675333537421147,0.0033424716564316452,0.010171433030139931,0.005675333537421147,0.0032392362243052085,0.011210721301898593,0.005435427628421888,4.866666666666666,4.566666666666666,4.566666666666666,5.0,4.966666666666667,4.793333333333333,4.666666666666667,0.1154700538379252,0.1527525231651942,0.1154700538379253,0.0,0.0577350269189623,0.0808290376865471,0.1201850425154661
en_core_sci_lg,Med42,Med42,4,0.03722035322001215,0.6933333333333334,0.06960078125110593,0.038867431074814766,0.7388888888888889,0.07273687907141428,0.0400745939983383,0.7222222222222223,0.07478683950838673,0.0059053950156698065,0.030550504633038888,0.010323374469919246,0.005877766002541478,0.049140765305546584,0.010346780321767323,0.0044242073857584385,0.012285191326386656,0.007565435745858788,4.3,3.8333333333333335,3.8666666666666663,5.0,4.8,4.36,4.0,0.2645751311064588,0.2516611478423579,0.3214550253664316,0.0,0.1000000000000002,0.170880074906351,0.2516611478423585
en_core_sci_lg,Med42,Med42,5,0.04732887033639763,0.4089923964923965,0.08197709479954379,0.04947198430454938,0.41977328227328226,0.08554080386479303,0.05312746697722535,0.434591797091797,0.09147386219083357,0.0066207821579014805,0.015623232167934376,0.010712908608890044,0.006010714811613348,0.014232179879254816,0.009683407053598304,0.0052555137641745265,0.012826748828389318,0.00822941312143906,4.303030303030303,3.787878787878788,3.939393939393939,4.878787878787879,4.636363636363637,4.309090909090909,4.0101010101010095,0.18924236358783,0.3784847271756604,0.3192622349349315,0.209945552432591,0.2405228464604175,0.2577717614319602,0.2911825314222134
en_core_sci_lg,Med42,Med42,6,0.03296272844750109,0.6522222222222223,0.061840688429591395,0.03374614683768821,0.6855555555555556,0.06337060295950593,0.03521488857451289,0.6699999999999999,0.06585489778986019,0.00542661646489258,0.004811252243246865,0.009460797583892323,0.005924104325781592,0.02678791878053597,0.010431840523254252,0.004922304628949567,0.02598076211353313,0.00847608825707447,3.8666666666666663,3.333333333333333,3.4333333333333336,5.0,4.5,4.026666666666666,3.5444444444444443,0.3055050463303893,0.4725815626252609,0.4041451884327379,0.0,0.0999999999999996,0.2516611478423582,0.3863408589047491
en_core_sci_lg,Meditron,Meditron_api,1,0.15536438033361033,0.429884740848165,0.19873638415220932,0.15913908544579544,0.43845489697929674,0.20367656237397758,0.17228626833009053,0.4629807379951442,0.2196399684380448,0.008657851670103653,0.027229511428018698,0.011412875538395113,0.008993953485241858,0.02251937327076585,0.01020792555903544,0.016314146168367166,0.031543381810249294,0.018136726870046242,4.484848484848484,3.96969696969697,3.848484848484848,5.0,4.96969696969697,4.454545454545454,4.101010101010101,0.0524863881081482,0.0524863881081477,0.1388659301501772,0.0,0.0524863881081474,0.0363636363636369,0.0462886433833919
en_core_sci_lg,Meditron,Meditron_api,2,0.1208446334311107,0.6282295482295482,0.1978252274093372,0.12367628326276053,0.6443406593406593,0.20256121102935834,0.14532507584349227,0.7243406593406593,0.23665889040211865,0.00314473019762735,0.026022066279729052,0.003456140564301415,0.0011371078023848379,0.028153400308535182,0.0022626220840135302,0.007073949395237087,0.03429208775017883,0.012066365907459553,3.1,2.6,2.3000000000000003,5.0,5.0,3.6,2.6666666666666665,0.1,0.1732050807568878,0.1732050807568875,0.0,0.0,0.052915026221292,0.0881917103688197
en_core_sci_lg,Meditron,Meditron_api,3,0.11455673029333636,0.49412167290987324,0.16596147050839602,0.11546236989224672,0.49501773025754353,0.1668581086554879,0.12543079916404032,0.5357585642543269,0.1814751212072708,0.01207809771142474,0.03528918904306038,0.006071953925711347,0.011288394657303203,0.03552583355275178,0.0055997107877970775,0.010364101810807337,0.03966134646717112,0.004839789114182693,4.611111111111112,4.083333333333333,4.138888888888889,5.0,4.805555555555555,4.527777777777778,4.277777777777778,0.0962250448649378,0.1443375672974065,0.048112522432469,0.0,0.0481125224324689,0.0481125224324686,0.0734930919740162
en_core_sci_lg,Meditron,Meditron_api,4,0.08765094207822825,0.5283333333333333,0.13967067082246154,0.08978934040306726,0.5727777777777777,0.14369461880897375,0.0939155325624886,0.5755555555555555,0.14986288548852192,0.004516540158257763,0.029486343354923505,0.008398695704693903,0.0029087246867490523,0.044917620068215904,0.0052419527766320514,0.00417014114440256,0.055934816560919365,0.008042929973544506,4.5,3.9333333333333336,4.133333333333333,5.0,4.966666666666667,4.506666666666667,4.188888888888889,0.0999999999999996,0.0577350269189628,0.1527525231651942,0.0,0.0577350269189623,0.0305505046330391,0.069388866648871
en_core_sci_lg,Meditron,Meditron_api,5,0.11884067036642133,0.2812039812039812,0.1403298047145541,0.1199229214486724,0.2835349835349836,0.14180800131470195,0.13014704477779337,0.32602721352721353,0.15562454638864556,0.018949957995839914,0.025622212401773554,0.011284299685846662,0.01709735508047727,0.02718825592339456,0.010920628982549942,0.021449098672288672,0.020159076863652148,0.015645819822428526,4.151515151515151,3.606060606060606,3.787878787878788,5.0,4.575757575757575,4.224242424242424,3.848484848484848,0.2287828616748712,0.3674047167570346,0.3192622349349313,0.0,0.2624319405407392,0.2287828616748714,0.3030303030303031
en_core_sci_lg,Meditron,Meditron_api,6,0.07116378639257091,0.5877777777777777,0.12068076362963721,0.07502237225115675,0.6277777777777778,0.1275237971393374,0.08000591274120687,0.6355555555555555,0.1353272526488082,0.007382903624210777,0.11167081252668648,0.012531642682448479,0.005037504828954415,0.07705217087815916,0.006289628146885062,0.007975184291427953,0.11173298196709534,0.013788692965790071,4.1,3.466666666666667,3.5666666666666664,5.0,4.566666666666666,4.14,3.711111111111111,0.0,0.0577350269189626,0.0577350269189626,0.0,0.0577350269189623,0.0200000000000004,0.0384900179459749
en_core_sci_lg,Meditron,Meditron_local,1,0.12618522777479924,0.2762496411174636,0.14015934558116036,0.12742919453600737,0.2783768242791295,0.14171767370352387,0.14664820080817917,0.308329748613609,0.16316101277562375,0.026322809501112605,0.04309756600167899,0.014946958394931322,0.025713928013763036,0.04371959629720798,0.01442468567033275,0.03168803644790252,0.04574482062144329,0.022367133135785127,3.121212121212121,2.5454545454545454,2.787878787878788,4.848484848484849,4.454545454545454,3.5515151515151517,2.818181818181818,0.5844636824844215,0.3962635403218793,0.4099317957111723,0.2624319405407385,0.7925270806437591,0.484583260791289,0.4585680591036836
en_core_sci_lg,Meditron,Meditron_local,2,0.10740033142613974,0.45368131868131867,0.15285646898147867,0.11171004948585779,0.47479242979242975,0.15933764917335067,0.12655492927428544,0.5517765567765568,0.18184359865678365,0.03247771810219293,0.10816866097542972,0.04719070772403177,0.03544693558538669,0.12571995077259718,0.05232298977533808,0.04381032297482263,0.14053193634843475,0.062319326419066054,1.8962962962962964,1.6074074074074076,1.9407407407407409,5.0,4.425925925925927,2.9740740740740743,1.8148148148148149,0.100205550062731,0.055924699520524,0.315315505982115,0.0,0.0848625128695526,0.0848625128695527,0.1481481481481481
en_core_sci_lg,Meditron,Meditron_local,3,0.05195699004220777,0.3579971433961247,0.08133709805683549,0.052327360412578135,0.3594591317002183,0.08192811460529886,0.059964585676123,0.3807588651478036,0.09244733318735683,0.003486891163991777,0.054642166962664,0.001770550858829473,0.002845538177576441,0.05590179584842475,0.0007736045552696667,0.006204003067781884,0.041307695484528846,0.006717835345418666,3.522727272727273,3.141414141414141,3.558080808080808,5.0,4.792929292929293,4.003030303030303,3.407407407407407,0.2020044185753541,0.2149878449878058,0.093502568593806,0.0,0.1407814127754176,0.1053656887922041,0.1418943266377472
en_core_sci_lg,Meditron,Meditron_local,4,0.04042959601777601,0.39166666666666666,0.07034574093848778,0.04185086950801501,0.4305555555555555,0.07307722241996926,0.045550135531323886,0.43555555555555553,0.07905927692441266,0.0069161125437591,0.08728942916782331,0.011548481128700246,0.008031071123001696,0.07685363674857211,0.013258551822522351,0.01062067784575971,0.10250112917173877,0.017729844202402204,3.233333333333333,2.6833333333333336,2.8833333333333333,5.0,4.466666666666667,3.6533333333333338,2.933333333333333,0.5513241635674364,0.652559065015063,0.5838093296045666,0.0,0.7290118883347058,0.4965212315030785,0.5949439749533844
en_core_sci_lg,Meditron,Meditron_local,5,0.07543813450362839,0.19181975431975432,0.07650410057733285,0.07608287982922478,0.19415075665075665,0.07751420158743386,0.08178866797536381,0.19793863543863544,0.08345586703805763,0.03615636552097862,0.05695001975821247,0.020958232127153316,0.035089383887076074,0.05449407985275593,0.019465250031945804,0.038154479734707224,0.0564756822550132,0.021591020867621383,2.4606060606060605,2.0575757575757576,2.306060606060606,4.215151515151515,3.560606060606061,2.92,2.2747474747474747,0.2636886050643281,0.1929187156654185,0.1841516921725878,0.2073710558900074,0.2332546108839494,0.1432561134806703,0.195479992079334
en_core_sci_lg,Meditron,Meditron_local,6,0.01953315072506891,0.21999999999999997,0.033463206376747504,0.02054256177546357,0.24222222222222223,0.03537610828964941,0.024442180482192013,0.24722222222222223,0.04162311962371101,0.005114771151805367,0.10397649306988146,0.00566645514686267,0.003728523965866113,0.11481063313770845,0.0023611259588696737,0.01097487935040322,0.08832285053102581,0.014193532730214408,3.583333333333333,3.2619047619047614,3.4345238095238098,5.0,4.678571428571428,3.9916666666666663,3.426587301587302,0.658861623905796,0.8815956467416008,0.8734193692366934,0.0,0.362460413039008,0.5519022453617798,0.8000215534700477
en_core_sci_lg,NVLM,NVLM,1,0.13248004174274558,0.4112212238747143,0.1759261084338041,0.13463057937715417,0.41836408101757144,0.1792318935577711,0.16873752555600838,0.4649926971833665,0.21510116753070987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8,4.3,4.3,5.0,5.0,4.68,4.466666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0
en_core_sci_lg,NVLM,NVLM,2,0.40582966468559684,0.6330769230769231,0.43958505487322475,0.40582966468559684,0.6330769230769231,0.43958505487322475,0.44591991341991344,0.7230769230769231,0.49385313378485485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.966666666666667,2.5666666666666664,2.4,5.0,5.0,3.5866666666666664,2.6444444444444444,0.1527525231651949,0.2081665999466131,0.1,0.0,0.0,0.0416333199893227,0.0693888666488713
en_core_sci_lg,NVLM,NVLM,3,0.09669499982570058,0.6207142857142858,0.1607905996880091,0.09669499982570058,0.6207142857142858,0.1607905996880091,0.09731949974132574,0.6207142857142858,0.16183323959901166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.433333333333334,3.733333333333333,3.8666666666666663,5.0,4.8,4.366666666666667,4.011111111111111,0.0577350269189623,0.0577350269189623,0.0577350269189626,0.0,0.0,0.0115470053837923,0.0192450089729874
en_core_sci_lg,NVLM,NVLM,4,0.038330248908967135,0.4483333333333334,0.06877727672838445,0.04014843072714895,0.49833333333333335,0.072286048658209,0.044748806207179505,0.49833333333333335,0.08009221392400848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,2.3000000000000003,2.6,5.0,4.266666666666667,3.453333333333333,2.6666666666666665,0.1,0.0999999999999999,0.1000000000000002,0.0,0.1527525231651949,0.0642910050732863,0.0577350269189626
en_core_sci_lg,NVLM,NVLM,5,0.0815242912349689,0.4952158952158952,0.13300921074906147,0.08464372082498672,0.5078907203907204,0.13801462200447273,0.09440708057379986,0.5476634476634477,0.15369443935669433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.696969696969697,3.939393939393939,5.0,4.484848484848484,4.224242424242424,3.8787878787878793,0.0,0.0524863881081477,0.0524863881081477,0.0,0.1388659301501775,0.0277731860300351,0.0
en_core_sci_lg,NVLM,NVLM,6,0.04883937803887909,0.6166666666666667,0.0878873597187556,0.04883937803887909,0.6166666666666667,0.0878873597187556,0.05617878837397563,0.6616666666666667,0.10037285957836879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,2.6666666666666665,3.033333333333333,5.0,4.633333333333333,3.7466666666666666,3.033333333333333,0.1000000000000002,0.0577350269189624,0.0577350269189624,0.0,0.0577350269189632,0.0115470053837927,0.0333333333333332
