,nlp_model,model,subfolder,category_id,iteration_number,question_index,precision,recall,f1_score,synonyms_precision_dict,synonyms_recall_dict,synonyms_f1_dict,synonyms_precision_snomed,synonyms_recall_snomed,synonyms_f1_snomed,synonyms_precision_wn,synonyms_recall_wn,synonyms_f1_wn,synonyms_lemmatized_precision_dict,synonyms_lemmatized_recall_dict,synonyms_lemmatized_f1_dict,synonyms_lemmatized_precision_dict_bipartite,synonyms_lemmatized_recall_dict_bipartite,synonyms_lemmatized_f1_dict_bipartite,synonyms_lemmatized_precision_dict_one2many,synonyms_lemmatized_recall_dict_one2many,synonyms_lemmatized_f1_dict_one2many,synonyms_lemmatized_precision_snomed,synonyms_lemmatized_recall_snomed,synonyms_lemmatized_f1_snomed,synonyms_lemmatized_precision_wn,synonyms_lemmatized_recall_wn,synonyms_lemmatized_f1_wn
14,en_core_sci_lg,Gemma-3-27B,Gemma-3-27B,1,2,3,0.1891891891891892,0.25,0.2153846153846154,0.24324324324324326,0.32142857142857145,0.27692307692307694,0.1891891891891892,0.25,0.2153846153846154,0.1891891891891892,0.25,0.2153846153846154,0.21621621621621623,0.2857142857142857,0.24615384615384617,0.05405405405405406,0.07142857142857142,0.06153846153846154,0.21621621621621623,0.2857142857142857,0.24615384615384617,0.1891891891891892,0.25,0.2153846153846154,0.1891891891891892,0.25,0.2153846153846154
15,en_core_sci_lg,Gemma-3-27B,Gemma-3-27B,1,2,4,0.30303030303030304,0.24390243902439024,0.2702702702702703,0.36363636363636365,0.2926829268292683,0.32432432432432434,0.30303030303030304,0.24390243902439024,0.2702702702702703,0.3333333333333333,0.2682926829268293,0.2972972972972973,0.36363636363636365,0.3,0.32876712328767127,0.15151515151515152,0.125,0.13698630136986303,0.36363636363636365,0.3,0.32876712328767127,0.30303030303030304,0.25,0.27397260273972607,0.3333333333333333,0.275,0.3013698630136986
16,en_core_sci_lg,Gemma-3-27B,Gemma-3-27B,1,2,5,0.2,0.42857142857142855,0.27272727272727276,0.2,0.42857142857142855,0.27272727272727276,0.2,0.42857142857142855,0.27272727272727276,0.2,0.42857142857142855,0.27272727272727276,0.2,0.5,0.28571428571428575,0.0,0.0,0.0,0.2,0.5,0.28571428571428575,0.2,0.5,0.28571428571428575,0.2,0.5,0.28571428571428575
17,en_core_sci_lg,Gemma-3-27B,Gemma-3-27B,1,2,6,0.15151515151515152,0.5555555555555556,0.2380952380952381,0.18181818181818182,0.6666666666666666,0.28571428571428575,0.15151515151515152,0.5555555555555556,0.2380952380952381,0.21212121212121213,0.7777777777777778,0.3333333333333333,0.25,0.8888888888888888,0.3902439024390244,0.0625,0.2222222222222222,0.0975609756097561,0.28125,1.0,0.43902439024390244,0.1875,0.6666666666666666,0.29268292682926833,0.21875,0.7777777777777778,0.34146341463414637
18,en_core_sci_lg,Gemma-3-27B,Gemma-3-27B,1,2,7,0.05555555555555555,0.2,0.08695652173913045,0.05555555555555555,0.2,0.08695652173913045,0.05555555555555555,0.2,0.08695652173913045,0.1111111111111111,0.4,0.1739130434782609,0.2,0.6,0.3,0.06666666666666667,0.2,0.1,0.2,0.6,0.3,0.13333333333333333,0.4,0.2,0.13333333333333333,0.4,0.2
19,en_core_sci_lg,Gemma-3-27B,Gemma-3-27B,1,2,8,0.375,0.8571428571428571,0.5217391304347825,0.4375,1.0,0.6086956521739131,0.375,0.8571428571428571,0.5217391304347825,0.375,0.8571428571428571,0.5217391304347825,0.4375,1.0,0.6086956521739131,0.0625,0.14285714285714285,0.08695652173913043,0.4375,1.0,0.6086956521739131,0.375,0.8571428571428571,0.5217391304347825,0.375,0.8571428571428571,0.5217391304347825
20,en_core_sci_lg,Gemma-3-27B,Gemma-3-27B,1,2,9,0.3333333333333333,0.3448275862068966,0.33898305084745767,0.3333333333333333,0.3448275862068966,0.33898305084745767,0.3333333333333333,0.3448275862068966,0.33898305084745767,0.43333333333333335,0.4482758620689655,0.44067796610169496,0.3333333333333333,0.3448275862068966,0.33898305084745767,0.0,0.0,0.0,0.3333333333333333,0.3448275862068966,0.33898305084745767,0.3333333333333333,0.3448275862068966,0.33898305084745767,0.43333333333333335,0.4482758620689655,0.44067796610169496
21,en_core_sci_lg,Gemma-3-27B,Gemma-3-27B,1,2,10,0.21428571428571427,0.140625,0.16981132075471694,0.2619047619047619,0.171875,0.20754716981132074,0.21428571428571427,0.140625,0.16981132075471694,0.3333333333333333,0.21875,0.2641509433962264,0.3333333333333333,0.21875,0.2641509433962264,0.047619047619047616,0.03125,0.03773584905660377,0.35714285714285715,0.234375,0.2830188679245283,0.2857142857142857,0.1875,0.22641509433962265,0.30952380952380953,0.203125,0.24528301886792453
22,en_core_sci_lg,Gemma-3-27B,Gemma-3-27B,1,3,0,0.17857142857142858,0.1282051282051282,0.14925373134328357,0.17857142857142858,0.1282051282051282,0.14925373134328357,0.17857142857142858,0.1282051282051282,0.14925373134328357,0.21428571428571427,0.15384615384615385,0.1791044776119403,0.21428571428571427,0.17647058823529413,0.1935483870967742,0.07142857142857142,0.058823529411764705,0.06451612903225808,0.21428571428571427,0.17647058823529413,0.1935483870967742,0.21428571428571427,0.17647058823529413,0.1935483870967742,0.25,0.20588235294117646,0.22580645161290322
23,en_core_sci_lg,Gemma-3-27B,Gemma-3-27B,1,3,1,0.14285714285714285,0.4,0.21052631578947364,0.14285714285714285,0.4,0.21052631578947364,0.14285714285714285,0.4,0.21052631578947364,0.14285714285714285,0.4,0.21052631578947364,0.14285714285714285,0.4,0.21052631578947364,0.0,0.0,0.0,0.21428571428571427,0.6,0.3157894736842105,0.14285714285714285,0.4,0.21052631578947364,0.14285714285714285,0.4,0.21052631578947364
24,en_core_sci_lg,Gemma-3-27B,Gemma-3-27B,1,3,2,0.2727272727272727,0.5454545454545454,0.3636363636363636,0.2727272727272727,0.5454545454545454,0.3636363636363636,0.2727272727272727,0.5454545454545454,0.3636363636363636,0.36363636363636365,0.7272727272727273,0.4848484848484849,0.3181818181818182,0.6363636363636364,0.4242424242424242,0.045454545454545456,0.09090909090909091,0.060606060606060615,0.36363636363636365,0.7272727272727273,0.4848484848484849,0.2727272727272727,0.5454545454545454,0.3636363636363636,0.36363636363636365,0.7272727272727273,0.4848484848484849
25,en_core_sci_lg,Gemma-3-27B,Gemma-3-27B,1,3,3,0.14634146341463414,0.21428571428571427,0.17391304347826086,0.1951219512195122,0.2857142857142857,0.2318840579710145,0.14634146341463414,0.21428571428571427,0.17391304347826086,0.14634146341463414,0.21428571428571427,0.17391304347826086,0.17073170731707318,0.25,0.20289855072463767,0.04878048780487805,0.07142857142857142,0.057971014492753624,0.17073170731707318,0.25,0.20289855072463767,0.14634146341463414,0.21428571428571427,0.17391304347826086,0.14634146341463414,0.21428571428571427,0.17391304347826086
26,en_core_sci_lg,Gemma-3-27B,Gemma-3-27B,1,3,4,0.3125,0.24390243902439024,0.273972602739726,0.375,0.2926829268292683,0.32876712328767116,0.3125,0.24390243902439024,0.273972602739726,0.34375,0.2682926829268293,0.3013698630136986,0.375,0.3,0.33333333333333326,0.125,0.1,0.11111111111111112,0.375,0.3,0.33333333333333326,0.3125,0.25,0.2777777777777778,0.34375,0.275,0.3055555555555556
27,en_core_sci_lg,Gemma-3-27B,Gemma-3-27B,1,3,5,0.2,0.42857142857142855,0.27272727272727276,0.2,0.42857142857142855,0.27272727272727276,0.2,0.42857142857142855,0.27272727272727276,0.26666666666666666,0.5714285714285714,0.36363636363636365,0.26666666666666666,0.6666666666666666,0.3809523809523809,0.06666666666666667,0.16666666666666666,0.09523809523809522,0.26666666666666666,0.6666666666666666,0.3809523809523809,0.2,0.5,0.28571428571428575,0.26666666666666666,0.6666666666666666,0.3809523809523809
28,en_core_sci_lg,Gemma-3-27B,Gemma-3-27B,1,3,6,0.125,0.4444444444444444,0.1951219512195122,0.15625,0.5555555555555556,0.24390243902439024,0.125,0.4444444444444444,0.1951219512195122,0.15625,0.5555555555555556,0.24390243902439024,0.1875,0.6666666666666666,0.29268292682926833,0.03125,0.1111111111111111,0.04878048780487805,0.21875,0.7777777777777778,0.34146341463414637,0.15625,0.5555555555555556,0.24390243902439024,0.15625,0.5555555555555556,0.24390243902439024
29,en_core_sci_lg,Gemma-3-27B,Gemma-3-27B,1,3,7,0.06666666666666667,0.2,0.1,0.06666666666666667,0.2,0.1,0.06666666666666667,0.2,0.1,0.13333333333333333,0.4,0.2,0.2,0.6,0.3,0.06666666666666667,0.2,0.1,0.2,0.6,0.3,0.13333333333333333,0.4,0.2,0.13333333333333333,0.4,0.2
30,en_core_sci_lg,Gemma-3-27B,Gemma-3-27B,1,3,8,0.35294117647058826,0.8571428571428571,0.5,0.4117647058823529,1.0,0.5833333333333334,0.35294117647058826,0.8571428571428571,0.5,0.35294117647058826,0.8571428571428571,0.5,0.4117647058823529,1.0,0.5833333333333334,0.058823529411764705,0.14285714285714285,0.08333333333333333,0.4117647058823529,1.0,0.5833333333333334,0.35294117647058826,0.8571428571428571,0.5,0.35294117647058826,0.8571428571428571,0.5
31,en_core_sci_lg,Gemma-3-27B,Gemma-3-27B,1,3,9,0.36363636363636365,0.27586206896551724,0.3137254901960784,0.36363636363636365,0.27586206896551724,0.3137254901960784,0.36363636363636365,0.27586206896551724,0.3137254901960784,0.5,0.3793103448275862,0.4313725490196078,0.36363636363636365,0.27586206896551724,0.3137254901960784,0.0,0.0,0.0,0.36363636363636365,0.27586206896551724,0.3137254901960784,0.36363636363636365,0.27586206896551724,0.3137254901960784,0.5,0.3793103448275862,0.4313725490196078
32,en_core_sci_lg,Gemma-3-27B,Gemma-3-27B,1,3,10,0.22641509433962265,0.1875,0.20512820512820515,0.24528301886792453,0.203125,0.2222222222222222,0.22641509433962265,0.1875,0.20512820512820515,0.3018867924528302,0.25,0.27350427350427353,0.3269230769230769,0.265625,0.2931034482758621,0.038461538461538464,0.03125,0.034482758620689655,0.36538461538461536,0.296875,0.32758620689655166,0.28846153846153844,0.234375,0.25862068965517243,0.3076923076923077,0.25,0.27586206896551724
33,en_core_sci_lg,Gemma-3-27B,Gemma-3-27B,1,4,0,0.12,0.07692307692307693,0.09375000000000001,0.16,0.10256410256410256,0.125,0.12,0.07692307692307693,0.09375000000000001,0.2,0.1282051282051282,0.15625,0.2,0.14705882352941177,0.16949152542372883,0.08,0.058823529411764705,0.06779661016949153,0.2,0.14705882352941177,0.16949152542372883,0.16,0.11764705882352941,0.13559322033898305,0.24,0.17647058823529413,0.20338983050847456
34,en_core_sci_lg,Gemma-3-27B,Gemma-3-27B,1,4,1,0.16666666666666666,0.5,0.25,0.16666666666666666,0.5,0.25,0.16666666666666666,0.5,0.25,0.16666666666666666,0.5,0.25,0.1724137931034483,0.5,0.25641025641025644,0.0,0.0,0.0,0.20689655172413793,0.6,0.3076923076923077,0.1724137931034483,0.5,0.25641025641025644,0.1724137931034483,0.5,0.25641025641025644
35,en_core_sci_lg,Gemma-3-27B,Gemma-3-27B,1,4,2,0.2608695652173913,0.5454545454545454,0.3529411764705882,0.2608695652173913,0.5454545454545454,0.3529411764705882,0.2608695652173913,0.5454545454545454,0.3529411764705882,0.34782608695652173,0.7272727272727273,0.4705882352941176,0.30434782608695654,0.6363636363636364,0.411764705882353,0.043478260869565216,0.09090909090909091,0.0588235294117647,0.34782608695652173,0.7272727272727273,0.4705882352941176,0.2608695652173913,0.5454545454545454,0.3529411764705882,0.34782608695652173,0.7272727272727273,0.4705882352941176
36,en_core_sci_lg,Gemma-3-27B,Gemma-3-27B,1,4,3,0.16216216216216217,0.21428571428571427,0.1846153846153846,0.21621621621621623,0.2857142857142857,0.24615384615384617,0.16216216216216217,0.21428571428571427,0.1846153846153846,0.16216216216216217,0.21428571428571427,0.1846153846153846,0.1891891891891892,0.25,0.2153846153846154,0.05405405405405406,0.07142857142857142,0.06153846153846154,0.1891891891891892,0.25,0.2153846153846154,0.16216216216216217,0.21428571428571427,0.1846153846153846,0.16216216216216217,0.21428571428571427,0.1846153846153846
37,en_core_sci_lg,Gemma-3-27B,Gemma-3-27B,1,4,4,0.275,0.2682926829268293,0.271604938271605,0.325,0.3170731707317073,0.3209876543209877,0.275,0.2682926829268293,0.271604938271605,0.325,0.3170731707317073,0.3209876543209877,0.325,0.325,0.325,0.125,0.125,0.125,0.325,0.325,0.325,0.275,0.275,0.275,0.325,0.325,0.325
38,en_core_sci_lg,Gemma-3-27B,Gemma-3-27B,1,4,5,0.29411764705882354,0.7142857142857143,0.4166666666666667,0.29411764705882354,0.7142857142857143,0.4166666666666667,0.29411764705882354,0.7142857142857143,0.4166666666666667,0.35294117647058826,0.8571428571428571,0.5,0.3125,0.8333333333333334,0.45454545454545453,0.0625,0.16666666666666666,0.09090909090909091,0.3125,0.8333333333333334,0.45454545454545453,0.25,0.6666666666666666,0.36363636363636365,0.3125,0.8333333333333334,0.45454545454545453
39,en_core_sci_lg,Gemma-3-27B,Gemma-3-27B,1,4,6,0.11538461538461539,0.3333333333333333,0.17142857142857146,0.15384615384615385,0.4444444444444444,0.2285714285714286,0.11538461538461539,0.3333333333333333,0.17142857142857146,0.15384615384615385,0.4444444444444444,0.2285714285714286,0.2,0.5555555555555556,0.29411764705882354,0.04,0.1111111111111111,0.058823529411764705,0.24,0.6666666666666666,0.3529411764705882,0.16,0.4444444444444444,0.23529411764705882,0.16,0.4444444444444444,0.23529411764705882
40,en_core_sci_lg,Gemma-3-27B,Gemma-3-27B,1,4,7,0.0625,0.2,0.09523809523809523,0.0625,0.2,0.09523809523809523,0.0625,0.2,0.09523809523809523,0.125,0.4,0.19047619047619047,0.1875,0.6,0.2857142857142857,0.0625,0.2,0.09523809523809523,0.1875,0.6,0.2857142857142857,0.125,0.4,0.19047619047619047,0.125,0.4,0.19047619047619047
41,en_core_sci_lg,Gemma-3-27B,Gemma-3-27B,1,4,8,0.375,0.8571428571428571,0.5217391304347825,0.4375,1.0,0.6086956521739131,0.375,0.8571428571428571,0.5217391304347825,0.375,0.8571428571428571,0.5217391304347825,0.4375,1.0,0.6086956521739131,0.0625,0.14285714285714285,0.08695652173913043,0.4375,1.0,0.6086956521739131,0.375,0.8571428571428571,0.5217391304347825,0.375,0.8571428571428571,0.5217391304347825
42,en_core_sci_lg,Gemma-3-27B,Gemma-3-27B,1,4,9,0.4117647058823529,0.2413793103448276,0.3043478260869565,0.4117647058823529,0.2413793103448276,0.3043478260869565,0.4117647058823529,0.2413793103448276,0.3043478260869565,0.5882352941176471,0.3448275862068966,0.4347826086956522,0.4117647058823529,0.2413793103448276,0.3043478260869565,0.0,0.0,0.0,0.4117647058823529,0.2413793103448276,0.3043478260869565,0.4117647058823529,0.2413793103448276,0.3043478260869565,0.5882352941176471,0.3448275862068966,0.4347826086956522
43,en_core_sci_lg,Gemma-3-27B,Gemma-3-27B,1,4,10,0.20833333333333334,0.15625,0.17857142857142858,0.22916666666666666,0.171875,0.19642857142857142,0.20833333333333334,0.15625,0.17857142857142858,0.3125,0.234375,0.26785714285714285,0.3191489361702128,0.234375,0.2702702702702703,0.06382978723404255,0.046875,0.05405405405405406,0.3617021276595745,0.265625,0.30630630630630634,0.2978723404255319,0.21875,0.25225225225225223,0.3191489361702128,0.234375,0.2702702702702703
44,en_core_sci_lg,Gemma-3-27B,Gemma-3-27B,1,5,0,0.14285714285714285,0.10256410256410256,0.11940298507462686,0.14285714285714285,0.10256410256410256,0.11940298507462686,0.14285714285714285,0.10256410256410256,0.11940298507462686,0.17857142857142858,0.1282051282051282,0.14925373134328357,0.17857142857142858,0.14705882352941177,0.16129032258064516,0.03571428571428571,0.029411764705882353,0.03225806451612904,0.17857142857142858,0.14705882352941177,0.16129032258064516,0.17857142857142858,0.14705882352941177,0.16129032258064516,0.21428571428571427,0.17647058823529413,0.1935483870967742
45,en_core_sci_lg,Gemma-3-27B,Gemma-3-27B,1,5,1,0.125,0.4,0.19047619047619047,0.125,0.4,0.19047619047619047,0.125,0.4,0.19047619047619047,0.125,0.4,0.19047619047619047,0.12903225806451613,0.4,0.1951219512195122,0.0,0.0,0.0,0.16129032258064516,0.5,0.24390243902439024,0.12903225806451613,0.4,0.1951219512195122,0.12903225806451613,0.4,0.1951219512195122
46,en_core_sci_lg,Gemma-3-27B,Gemma-3-27B,1,5,2,0.2857142857142857,0.5454545454545454,0.37499999999999994,0.2857142857142857,0.5454545454545454,0.37499999999999994,0.2857142857142857,0.5454545454545454,0.37499999999999994,0.38095238095238093,0.7272727272727273,0.5,0.3333333333333333,0.6363636363636364,0.43749999999999994,0.047619047619047616,0.09090909090909091,0.0625,0.38095238095238093,0.7272727272727273,0.5,0.2857142857142857,0.5454545454545454,0.37499999999999994,0.38095238095238093,0.7272727272727273,0.5
47,en_core_sci_lg,Gemma-3-27B,Gemma-3-27B,1,5,3,0.16216216216216217,0.21428571428571427,0.1846153846153846,0.21621621621621623,0.2857142857142857,0.24615384615384617,0.1891891891891892,0.25,0.2153846153846154,0.16216216216216217,0.21428571428571427,0.1846153846153846,0.1891891891891892,0.25,0.2153846153846154,0.05405405405405406,0.07142857142857142,0.06153846153846154,0.1891891891891892,0.25,0.2153846153846154,0.1891891891891892,0.25,0.2153846153846154,0.16216216216216217,0.21428571428571427,0.1846153846153846
48,en_core_sci_lg,Gemma-3-27B,Gemma-3-27B,1,5,4,0.3142857142857143,0.2682926829268293,0.2894736842105263,0.37142857142857144,0.3170731707317073,0.34210526315789475,0.3142857142857143,0.2682926829268293,0.2894736842105263,0.37142857142857144,0.3170731707317073,0.34210526315789475,0.37142857142857144,0.325,0.3466666666666667,0.14285714285714285,0.125,0.13333333333333333,0.37142857142857144,0.325,0.3466666666666667,0.3142857142857143,0.275,0.29333333333333333,0.37142857142857144,0.325,0.3466666666666667
49,en_core_sci_lg,Gemma-3-27B,Gemma-3-27B,1,5,5,0.2631578947368421,0.7142857142857143,0.3846153846153846,0.2631578947368421,0.7142857142857143,0.3846153846153846,0.2631578947368421,0.7142857142857143,0.3846153846153846,0.3157894736842105,0.8571428571428571,0.46153846153846156,0.2777777777777778,0.8333333333333334,0.4166666666666667,0.05555555555555555,0.16666666666666666,0.08333333333333333,0.2777777777777778,0.8333333333333334,0.4166666666666667,0.2222222222222222,0.6666666666666666,0.3333333333333333,0.2777777777777778,0.8333333333333334,0.4166666666666667
50,en_core_sci_lg,Gemma-3-27B,Gemma-3-27B,1,5,6,0.15151515151515152,0.5555555555555556,0.2380952380952381,0.18181818181818182,0.6666666666666666,0.28571428571428575,0.15151515151515152,0.5555555555555556,0.2380952380952381,0.18181818181818182,0.6666666666666666,0.28571428571428575,0.21875,0.7777777777777778,0.34146341463414637,0.03125,0.1111111111111111,0.04878048780487805,0.25,0.8888888888888888,0.3902439024390244,0.1875,0.6666666666666666,0.29268292682926833,0.1875,0.6666666666666666,0.29268292682926833
51,en_core_sci_lg,Gemma-3-27B,Gemma-3-27B,1,5,7,0.1111111111111111,0.4,0.1739130434782609,0.1111111111111111,0.4,0.1739130434782609,0.1111111111111111,0.4,0.1739130434782609,0.1111111111111111,0.4,0.1739130434782609,0.23529411764705882,0.8,0.3636363636363636,0.11764705882352941,0.4,0.1818181818181818,0.23529411764705882,0.8,0.3636363636363636,0.11764705882352941,0.4,0.1818181818181818,0.11764705882352941,0.4,0.1818181818181818
52,en_core_sci_lg,Gemma-3-27B,Gemma-3-27B,1,5,8,0.35294117647058826,0.8571428571428571,0.5,0.4117647058823529,1.0,0.5833333333333334,0.35294117647058826,0.8571428571428571,0.5,0.35294117647058826,0.8571428571428571,0.5,0.4117647058823529,1.0,0.5833333333333334,0.058823529411764705,0.14285714285714285,0.08333333333333333,0.4117647058823529,1.0,0.5833333333333334,0.35294117647058826,0.8571428571428571,0.5,0.35294117647058826,0.8571428571428571,0.5
