,nlp_model,model,subfolder,category_id,iteration_number,question_index,precision,recall,f1_score,synonyms_precision_dict,synonyms_recall_dict,synonyms_f1_dict,synonyms_precision_snomed,synonyms_recall_snomed,synonyms_f1_snomed,synonyms_precision_wn,synonyms_recall_wn,synonyms_f1_wn,synonyms_lemmatized_precision_dict,synonyms_lemmatized_recall_dict,synonyms_lemmatized_f1_dict,synonyms_lemmatized_precision_snomed,synonyms_lemmatized_recall_snomed,synonyms_lemmatized_f1_snomed,synonyms_lemmatized_precision_wn,synonyms_lemmatized_recall_wn,synonyms_lemmatized_f1_wn
10,en_core_sci_lg,NVLM,NVLM,1,1,10,0.2830188679245283,0.234375,0.25641025641025644,0.2830188679245283,0.234375,0.25641025641025644,0.2830188679245283,0.234375,0.25641025641025644,0.39622641509433965,0.328125,0.35897435897435903,0.40384615384615385,0.328125,0.36206896551724144,0.40384615384615385,0.328125,0.36206896551724144,0.4230769230769231,0.34375,0.3793103448275862
11,en_core_sci_lg,NVLM,NVLM,1,2,0,0.13513513513513514,0.2564102564102564,0.17699115044247787,0.16216216216216217,0.3076923076923077,0.21238938053097345,0.13513513513513514,0.2564102564102564,0.17699115044247787,0.1891891891891892,0.358974358974359,0.24778761061946902,0.15942028985507245,0.3235294117647059,0.21359223300970873,0.14492753623188406,0.29411764705882354,0.19417475728155337,0.17391304347826086,0.35294117647058826,0.2330097087378641
12,en_core_sci_lg,NVLM,NVLM,1,2,1,0.05813953488372093,0.5,0.10416666666666667,0.06976744186046512,0.6,0.125,0.05813953488372093,0.5,0.10416666666666667,0.05813953488372093,0.5,0.10416666666666667,0.07228915662650602,0.6,0.12903225806451613,0.060240963855421686,0.5,0.10752688172043011,0.060240963855421686,0.5,0.10752688172043011
13,en_core_sci_lg,NVLM,NVLM,1,2,2,0.08,0.36363636363636365,0.13114754098360654,0.12,0.5454545454545454,0.19672131147540983,0.08,0.36363636363636365,0.13114754098360654,0.14,0.6363636363636364,0.22950819672131148,0.14583333333333334,0.6363636363636364,0.23728813559322035,0.08333333333333333,0.36363636363636365,0.13559322033898305,0.14583333333333334,0.6363636363636364,0.23728813559322035
14,en_core_sci_lg,NVLM,NVLM,1,2,3,0.07526881720430108,0.25,0.11570247933884298,0.08602150537634409,0.2857142857142857,0.1322314049586777,0.0967741935483871,0.32142857142857145,0.1487603305785124,0.07526881720430108,0.25,0.11570247933884298,0.1348314606741573,0.42857142857142855,0.20512820512820515,0.10112359550561797,0.32142857142857145,0.15384615384615385,0.10112359550561797,0.32142857142857145,0.15384615384615385
15,en_core_sci_lg,NVLM,NVLM,1,2,4,0.2361111111111111,0.4146341463414634,0.30088495575221236,0.2361111111111111,0.4146341463414634,0.30088495575221236,0.2361111111111111,0.4146341463414634,0.30088495575221236,0.25,0.43902439024390244,0.31858407079646023,0.2714285714285714,0.475,0.3454545454545454,0.2571428571428571,0.45,0.32727272727272727,0.2571428571428571,0.45,0.32727272727272727
16,en_core_sci_lg,NVLM,NVLM,1,2,5,0.14285714285714285,0.2857142857142857,0.19047619047619047,0.14285714285714285,0.2857142857142857,0.19047619047619047,0.14285714285714285,0.2857142857142857,0.19047619047619047,0.14285714285714285,0.2857142857142857,0.19047619047619047,0.14285714285714285,0.3333333333333333,0.2,0.14285714285714285,0.3333333333333333,0.2,0.14285714285714285,0.3333333333333333,0.2
17,en_core_sci_lg,NVLM,NVLM,1,2,6,0.10606060606060606,0.7777777777777778,0.18666666666666665,0.10606060606060606,0.7777777777777778,0.18666666666666665,0.10606060606060606,0.7777777777777778,0.18666666666666665,0.13636363636363635,1.0,0.24000000000000002,0.14516129032258066,1.0,0.2535211267605634,0.12903225806451613,0.8888888888888888,0.22535211267605634,0.14516129032258066,1.0,0.2535211267605634
18,en_core_sci_lg,NVLM,NVLM,1,2,7,0.25,0.2,0.22222222222222224,0.25,0.2,0.22222222222222224,0.25,0.2,0.22222222222222224,0.5,0.4,0.4444444444444445,0.75,0.6,0.6666666666666665,0.5,0.4,0.4444444444444445,0.5,0.4,0.4444444444444445
19,en_core_sci_lg,NVLM,NVLM,1,2,8,0.08333333333333333,0.8571428571428571,0.1518987341772152,0.08333333333333333,0.8571428571428571,0.1518987341772152,0.08333333333333333,0.8571428571428571,0.1518987341772152,0.08333333333333333,0.8571428571428571,0.1518987341772152,0.08450704225352113,0.8571428571428571,0.15384615384615383,0.08450704225352113,0.8571428571428571,0.15384615384615383,0.08450704225352113,0.8571428571428571,0.15384615384615383
20,en_core_sci_lg,NVLM,NVLM,1,2,9,0.15789473684210525,0.20689655172413793,0.17910447761194026,0.15789473684210525,0.20689655172413793,0.17910447761194026,0.15789473684210525,0.20689655172413793,0.17910447761194026,0.2894736842105263,0.3793103448275862,0.3283582089552239,0.23684210526315788,0.3103448275862069,0.2686567164179104,0.18421052631578946,0.2413793103448276,0.208955223880597,0.2631578947368421,0.3448275862068966,0.2985074626865672
21,en_core_sci_lg,NVLM,NVLM,1,2,10,0.2830188679245283,0.234375,0.25641025641025644,0.2830188679245283,0.234375,0.25641025641025644,0.2830188679245283,0.234375,0.25641025641025644,0.39622641509433965,0.328125,0.35897435897435903,0.40384615384615385,0.328125,0.36206896551724144,0.40384615384615385,0.328125,0.36206896551724144,0.4230769230769231,0.34375,0.3793103448275862
22,en_core_sci_lg,NVLM,NVLM,1,3,0,0.13513513513513514,0.2564102564102564,0.17699115044247787,0.16216216216216217,0.3076923076923077,0.21238938053097345,0.13513513513513514,0.2564102564102564,0.17699115044247787,0.1891891891891892,0.358974358974359,0.24778761061946902,0.15942028985507245,0.3235294117647059,0.21359223300970873,0.14492753623188406,0.29411764705882354,0.19417475728155337,0.17391304347826086,0.35294117647058826,0.2330097087378641
23,en_core_sci_lg,NVLM,NVLM,1,3,1,0.05813953488372093,0.5,0.10416666666666667,0.06976744186046512,0.6,0.125,0.05813953488372093,0.5,0.10416666666666667,0.05813953488372093,0.5,0.10416666666666667,0.07228915662650602,0.6,0.12903225806451613,0.060240963855421686,0.5,0.10752688172043011,0.060240963855421686,0.5,0.10752688172043011
24,en_core_sci_lg,NVLM,NVLM,1,3,2,0.08,0.36363636363636365,0.13114754098360654,0.12,0.5454545454545454,0.19672131147540983,0.08,0.36363636363636365,0.13114754098360654,0.14,0.6363636363636364,0.22950819672131148,0.14583333333333334,0.6363636363636364,0.23728813559322035,0.08333333333333333,0.36363636363636365,0.13559322033898305,0.14583333333333334,0.6363636363636364,0.23728813559322035
25,en_core_sci_lg,NVLM,NVLM,1,3,3,0.07526881720430108,0.25,0.11570247933884298,0.08602150537634409,0.2857142857142857,0.1322314049586777,0.0967741935483871,0.32142857142857145,0.1487603305785124,0.07526881720430108,0.25,0.11570247933884298,0.1348314606741573,0.42857142857142855,0.20512820512820515,0.10112359550561797,0.32142857142857145,0.15384615384615385,0.10112359550561797,0.32142857142857145,0.15384615384615385
26,en_core_sci_lg,NVLM,NVLM,1,3,4,0.2361111111111111,0.4146341463414634,0.30088495575221236,0.2361111111111111,0.4146341463414634,0.30088495575221236,0.2361111111111111,0.4146341463414634,0.30088495575221236,0.25,0.43902439024390244,0.31858407079646023,0.2714285714285714,0.475,0.3454545454545454,0.2571428571428571,0.45,0.32727272727272727,0.2571428571428571,0.45,0.32727272727272727
27,en_core_sci_lg,NVLM,NVLM,1,3,5,0.14285714285714285,0.2857142857142857,0.19047619047619047,0.14285714285714285,0.2857142857142857,0.19047619047619047,0.14285714285714285,0.2857142857142857,0.19047619047619047,0.14285714285714285,0.2857142857142857,0.19047619047619047,0.14285714285714285,0.3333333333333333,0.2,0.14285714285714285,0.3333333333333333,0.2,0.14285714285714285,0.3333333333333333,0.2
28,en_core_sci_lg,NVLM,NVLM,1,3,6,0.10606060606060606,0.7777777777777778,0.18666666666666665,0.10606060606060606,0.7777777777777778,0.18666666666666665,0.10606060606060606,0.7777777777777778,0.18666666666666665,0.13636363636363635,1.0,0.24000000000000002,0.14516129032258066,1.0,0.2535211267605634,0.12903225806451613,0.8888888888888888,0.22535211267605634,0.14516129032258066,1.0,0.2535211267605634
29,en_core_sci_lg,NVLM,NVLM,1,3,7,0.25,0.2,0.22222222222222224,0.25,0.2,0.22222222222222224,0.25,0.2,0.22222222222222224,0.5,0.4,0.4444444444444445,0.75,0.6,0.6666666666666665,0.5,0.4,0.4444444444444445,0.5,0.4,0.4444444444444445
30,en_core_sci_lg,NVLM,NVLM,1,3,8,0.08333333333333333,0.8571428571428571,0.1518987341772152,0.08333333333333333,0.8571428571428571,0.1518987341772152,0.08333333333333333,0.8571428571428571,0.1518987341772152,0.08333333333333333,0.8571428571428571,0.1518987341772152,0.08450704225352113,0.8571428571428571,0.15384615384615383,0.08450704225352113,0.8571428571428571,0.15384615384615383,0.08450704225352113,0.8571428571428571,0.15384615384615383
31,en_core_sci_lg,NVLM,NVLM,1,3,9,0.15789473684210525,0.20689655172413793,0.17910447761194026,0.15789473684210525,0.20689655172413793,0.17910447761194026,0.15789473684210525,0.20689655172413793,0.17910447761194026,0.2894736842105263,0.3793103448275862,0.3283582089552239,0.23684210526315788,0.3103448275862069,0.2686567164179104,0.18421052631578946,0.2413793103448276,0.208955223880597,0.2631578947368421,0.3448275862068966,0.2985074626865672
32,en_core_sci_lg,NVLM,NVLM,1,3,10,0.2830188679245283,0.234375,0.25641025641025644,0.2830188679245283,0.234375,0.25641025641025644,0.2830188679245283,0.234375,0.25641025641025644,0.39622641509433965,0.328125,0.35897435897435903,0.40384615384615385,0.328125,0.36206896551724144,0.40384615384615385,0.328125,0.36206896551724144,0.4230769230769231,0.34375,0.3793103448275862
33,en_core_sci_lg,NVLM,NVLM,1,4,0,0.13513513513513514,0.2564102564102564,0.17699115044247787,0.16216216216216217,0.3076923076923077,0.21238938053097345,0.13513513513513514,0.2564102564102564,0.17699115044247787,0.1891891891891892,0.358974358974359,0.24778761061946902,0.15942028985507245,0.3235294117647059,0.21359223300970873,0.14492753623188406,0.29411764705882354,0.19417475728155337,0.17391304347826086,0.35294117647058826,0.2330097087378641
34,en_core_sci_lg,NVLM,NVLM,1,4,1,0.05813953488372093,0.5,0.10416666666666667,0.06976744186046512,0.6,0.125,0.05813953488372093,0.5,0.10416666666666667,0.05813953488372093,0.5,0.10416666666666667,0.07228915662650602,0.6,0.12903225806451613,0.060240963855421686,0.5,0.10752688172043011,0.060240963855421686,0.5,0.10752688172043011
35,en_core_sci_lg,NVLM,NVLM,1,4,2,0.08,0.36363636363636365,0.13114754098360654,0.12,0.5454545454545454,0.19672131147540983,0.08,0.36363636363636365,0.13114754098360654,0.14,0.6363636363636364,0.22950819672131148,0.14583333333333334,0.6363636363636364,0.23728813559322035,0.08333333333333333,0.36363636363636365,0.13559322033898305,0.14583333333333334,0.6363636363636364,0.23728813559322035
36,en_core_sci_lg,NVLM,NVLM,1,4,3,0.07526881720430108,0.25,0.11570247933884298,0.08602150537634409,0.2857142857142857,0.1322314049586777,0.0967741935483871,0.32142857142857145,0.1487603305785124,0.07526881720430108,0.25,0.11570247933884298,0.1348314606741573,0.42857142857142855,0.20512820512820515,0.10112359550561797,0.32142857142857145,0.15384615384615385,0.10112359550561797,0.32142857142857145,0.15384615384615385
37,en_core_sci_lg,NVLM,NVLM,1,4,4,0.2361111111111111,0.4146341463414634,0.30088495575221236,0.2361111111111111,0.4146341463414634,0.30088495575221236,0.2361111111111111,0.4146341463414634,0.30088495575221236,0.25,0.43902439024390244,0.31858407079646023,0.2714285714285714,0.475,0.3454545454545454,0.2571428571428571,0.45,0.32727272727272727,0.2571428571428571,0.45,0.32727272727272727
38,en_core_sci_lg,NVLM,NVLM,1,4,5,0.14285714285714285,0.2857142857142857,0.19047619047619047,0.14285714285714285,0.2857142857142857,0.19047619047619047,0.14285714285714285,0.2857142857142857,0.19047619047619047,0.14285714285714285,0.2857142857142857,0.19047619047619047,0.14285714285714285,0.3333333333333333,0.2,0.14285714285714285,0.3333333333333333,0.2,0.14285714285714285,0.3333333333333333,0.2
39,en_core_sci_lg,NVLM,NVLM,1,4,6,0.10606060606060606,0.7777777777777778,0.18666666666666665,0.10606060606060606,0.7777777777777778,0.18666666666666665,0.10606060606060606,0.7777777777777778,0.18666666666666665,0.13636363636363635,1.0,0.24000000000000002,0.14516129032258066,1.0,0.2535211267605634,0.12903225806451613,0.8888888888888888,0.22535211267605634,0.14516129032258066,1.0,0.2535211267605634
40,en_core_sci_lg,NVLM,NVLM,1,4,7,0.25,0.2,0.22222222222222224,0.25,0.2,0.22222222222222224,0.25,0.2,0.22222222222222224,0.5,0.4,0.4444444444444445,0.75,0.6,0.6666666666666665,0.5,0.4,0.4444444444444445,0.5,0.4,0.4444444444444445
41,en_core_sci_lg,NVLM,NVLM,1,4,8,0.08333333333333333,0.8571428571428571,0.1518987341772152,0.08333333333333333,0.8571428571428571,0.1518987341772152,0.08333333333333333,0.8571428571428571,0.1518987341772152,0.08333333333333333,0.8571428571428571,0.1518987341772152,0.08450704225352113,0.8571428571428571,0.15384615384615383,0.08450704225352113,0.8571428571428571,0.15384615384615383,0.08450704225352113,0.8571428571428571,0.15384615384615383
42,en_core_sci_lg,NVLM,NVLM,1,4,9,0.15789473684210525,0.20689655172413793,0.17910447761194026,0.15789473684210525,0.20689655172413793,0.17910447761194026,0.15789473684210525,0.20689655172413793,0.17910447761194026,0.2894736842105263,0.3793103448275862,0.3283582089552239,0.23684210526315788,0.3103448275862069,0.2686567164179104,0.18421052631578946,0.2413793103448276,0.208955223880597,0.2631578947368421,0.3448275862068966,0.2985074626865672
43,en_core_sci_lg,NVLM,NVLM,1,4,10,0.2830188679245283,0.234375,0.25641025641025644,0.2830188679245283,0.234375,0.25641025641025644,0.2830188679245283,0.234375,0.25641025641025644,0.39622641509433965,0.328125,0.35897435897435903,0.40384615384615385,0.328125,0.36206896551724144,0.40384615384615385,0.328125,0.36206896551724144,0.4230769230769231,0.34375,0.3793103448275862
44,en_core_sci_lg,NVLM,NVLM,1,5,0,0.13513513513513514,0.2564102564102564,0.17699115044247787,0.16216216216216217,0.3076923076923077,0.21238938053097345,0.13513513513513514,0.2564102564102564,0.17699115044247787,0.1891891891891892,0.358974358974359,0.24778761061946902,0.15942028985507245,0.3235294117647059,0.21359223300970873,0.14492753623188406,0.29411764705882354,0.19417475728155337,0.17391304347826086,0.35294117647058826,0.2330097087378641
45,en_core_sci_lg,NVLM,NVLM,1,5,1,0.05813953488372093,0.5,0.10416666666666667,0.06976744186046512,0.6,0.125,0.05813953488372093,0.5,0.10416666666666667,0.05813953488372093,0.5,0.10416666666666667,0.07228915662650602,0.6,0.12903225806451613,0.060240963855421686,0.5,0.10752688172043011,0.060240963855421686,0.5,0.10752688172043011
46,en_core_sci_lg,NVLM,NVLM,1,5,2,0.08,0.36363636363636365,0.13114754098360654,0.12,0.5454545454545454,0.19672131147540983,0.08,0.36363636363636365,0.13114754098360654,0.14,0.6363636363636364,0.22950819672131148,0.14583333333333334,0.6363636363636364,0.23728813559322035,0.08333333333333333,0.36363636363636365,0.13559322033898305,0.14583333333333334,0.6363636363636364,0.23728813559322035
47,en_core_sci_lg,NVLM,NVLM,1,5,3,0.07526881720430108,0.25,0.11570247933884298,0.08602150537634409,0.2857142857142857,0.1322314049586777,0.0967741935483871,0.32142857142857145,0.1487603305785124,0.07526881720430108,0.25,0.11570247933884298,0.1348314606741573,0.42857142857142855,0.20512820512820515,0.10112359550561797,0.32142857142857145,0.15384615384615385,0.10112359550561797,0.32142857142857145,0.15384615384615385
48,en_core_sci_lg,NVLM,NVLM,1,5,4,0.2361111111111111,0.4146341463414634,0.30088495575221236,0.2361111111111111,0.4146341463414634,0.30088495575221236,0.2361111111111111,0.4146341463414634,0.30088495575221236,0.25,0.43902439024390244,0.31858407079646023,0.2714285714285714,0.475,0.3454545454545454,0.2571428571428571,0.45,0.32727272727272727,0.2571428571428571,0.45,0.32727272727272727
49,en_core_sci_lg,NVLM,NVLM,1,5,5,0.14285714285714285,0.2857142857142857,0.19047619047619047,0.14285714285714285,0.2857142857142857,0.19047619047619047,0.14285714285714285,0.2857142857142857,0.19047619047619047,0.14285714285714285,0.2857142857142857,0.19047619047619047,0.14285714285714285,0.3333333333333333,0.2,0.14285714285714285,0.3333333333333333,0.2,0.14285714285714285,0.3333333333333333,0.2
50,en_core_sci_lg,NVLM,NVLM,1,5,6,0.10606060606060606,0.7777777777777778,0.18666666666666665,0.10606060606060606,0.7777777777777778,0.18666666666666665,0.10606060606060606,0.7777777777777778,0.18666666666666665,0.13636363636363635,1.0,0.24000000000000002,0.14516129032258066,1.0,0.2535211267605634,0.12903225806451613,0.8888888888888888,0.22535211267605634,0.14516129032258066,1.0,0.2535211267605634
51,en_core_sci_lg,NVLM,NVLM,1,5,7,0.25,0.2,0.22222222222222224,0.25,0.2,0.22222222222222224,0.25,0.2,0.22222222222222224,0.5,0.4,0.4444444444444445,0.75,0.6,0.6666666666666665,0.5,0.4,0.4444444444444445,0.5,0.4,0.4444444444444445
52,en_core_sci_lg,NVLM,NVLM,1,5,8,0.08333333333333333,0.8571428571428571,0.1518987341772152,0.08333333333333333,0.8571428571428571,0.1518987341772152,0.08333333333333333,0.8571428571428571,0.1518987341772152,0.08333333333333333,0.8571428571428571,0.1518987341772152,0.08450704225352113,0.8571428571428571,0.15384615384615383,0.08450704225352113,0.8571428571428571,0.15384615384615383,0.08450704225352113,0.8571428571428571,0.15384615384615383
53,en_core_sci_lg,NVLM,NVLM,1,5,9,0.15789473684210525,0.20689655172413793,0.17910447761194026,0.15789473684210525,0.20689655172413793,0.17910447761194026,0.15789473684210525,0.20689655172413793,0.17910447761194026,0.2894736842105263,0.3793103448275862,0.3283582089552239,0.23684210526315788,0.3103448275862069,0.2686567164179104,0.18421052631578946,0.2413793103448276,0.208955223880597,0.2631578947368421,0.3448275862068966,0.2985074626865672
54,en_core_sci_lg,NVLM,NVLM,1,5,10,0.2830188679245283,0.234375,0.25641025641025644,0.2830188679245283,0.234375,0.25641025641025644,0.2830188679245283,0.234375,0.25641025641025644,0.39622641509433965,0.328125,0.35897435897435903,0.40384615384615385,0.328125,0.36206896551724144,0.40384615384615385,0.328125,0.36206896551724144,0.4230769230769231,0.34375,0.3793103448275862
55,en_core_sci_lg,NVLM,NVLM,2,1,0,0.03225806451612903,0.3333333333333333,0.0588235294117647,0.03225806451612903,0.3333333333333333,0.0588235294117647,0.03225806451612903,0.3333333333333333,0.0588235294117647,0.03225806451612903,0.3333333333333333,0.0588235294117647,0.03333333333333333,0.3333333333333333,0.0606060606060606,0.03333333333333333,0.3333333333333333,0.0606060606060606,0.03333333333333333,0.3333333333333333,0.0606060606060606
56,en_core_sci_lg,NVLM,NVLM,2,1,1,0.23076923076923078,0.6,0.33333333333333337,0.23076923076923078,0.6,0.33333333333333337,0.23076923076923078,0.6,0.33333333333333337,0.23076923076923078,0.6,0.33333333333333337,0.23076923076923078,0.6,0.33333333333333337,0.23076923076923078,0.6,0.33333333333333337,0.23076923076923078,0.6,0.33333333333333337
57,en_core_sci_lg,NVLM,NVLM,2,1,2,0.09523809523809523,0.6666666666666666,0.16666666666666666,0.14285714285714285,1.0,0.25,0.14285714285714285,1.0,0.25,0.09523809523809523,0.6666666666666666,0.16666666666666666,0.14285714285714285,1.0,0.25,0.14285714285714285,1.0,0.25,0.09523809523809523,0.6666666666666666,0.16666666666666666
58,en_core_sci_lg,NVLM,NVLM,2,1,3,0.11764705882352941,0.75,0.20338983050847456,0.13725490196078433,0.875,0.23728813559322037,0.11764705882352941,0.75,0.20338983050847456,0.11764705882352941,0.75,0.20338983050847456,0.14285714285714285,0.875,0.2456140350877193,0.12244897959183673,0.75,0.21052631578947364,0.12244897959183673,0.75,0.21052631578947364
59,en_core_sci_lg,NVLM,NVLM,2,1,4,0.12,0.75,0.20689655172413793,0.12,0.75,0.20689655172413793,0.12,0.75,0.20689655172413793,0.12,0.75,0.20689655172413793,0.16,1.0,0.2758620689655173,0.12,0.75,0.20689655172413793,0.12,0.75,0.20689655172413793
60,en_core_sci_lg,NVLM,NVLM,2,1,5,0.125,0.6666666666666666,0.21052631578947367,0.125,0.6666666666666666,0.21052631578947367,0.125,0.6666666666666666,0.21052631578947367,0.125,0.6666666666666666,0.21052631578947367,0.125,0.6666666666666666,0.21052631578947367,0.125,0.6666666666666666,0.21052631578947367,0.125,0.6666666666666666,0.21052631578947367
61,en_core_sci_lg,NVLM,NVLM,2,1,6,0.09259259259259259,0.8333333333333334,0.16666666666666666,0.1111111111111111,1.0,0.19999999999999998,0.09259259259259259,0.8333333333333334,0.16666666666666666,0.09259259259259259,0.8333333333333334,0.16666666666666666,0.11320754716981132,1.0,0.2033898305084746,0.09433962264150944,0.8333333333333334,0.16949152542372883,0.09433962264150944,0.8333333333333334,0.16949152542372883
62,en_core_sci_lg,NVLM,NVLM,2,1,7,0.12903225806451613,0.5,0.20512820512820512,0.12903225806451613,0.5,0.20512820512820512,0.12903225806451613,0.5,0.20512820512820512,0.12903225806451613,0.5,0.20512820512820512,0.12903225806451613,0.5,0.20512820512820512,0.12903225806451613,0.5,0.20512820512820512,0.12903225806451613,0.5,0.20512820512820512
63,en_core_sci_lg,NVLM,NVLM,2,1,8,0.06666666666666667,0.5,0.11764705882352941,0.06666666666666667,0.5,0.11764705882352941,0.06666666666666667,0.5,0.11764705882352941,0.06666666666666667,0.5,0.11764705882352941,0.06818181818181818,0.5,0.12000000000000001,0.06818181818181818,0.5,0.12000000000000001,0.06818181818181818,0.5,0.12000000000000001
64,en_core_sci_lg,NVLM,NVLM,2,1,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,en_core_sci_lg,NVLM,NVLM,2,1,10,0.025,0.2,0.04444444444444445,0.05,0.4,0.0888888888888889,0.025,0.2,0.04444444444444445,0.05,0.4,0.0888888888888889,0.07692307692307693,0.6,0.13636363636363635,0.05128205128205128,0.4,0.09090909090909091,0.05128205128205128,0.4,0.09090909090909091
66,en_core_sci_lg,NVLM,NVLM,2,1,11,0.3,0.15789473684210525,0.20689655172413793,0.3,0.15789473684210525,0.20689655172413793,0.3,0.15789473684210525,0.20689655172413793,0.3,0.15789473684210525,0.20689655172413793,0.3,0.15789473684210525,0.20689655172413793,0.3,0.15789473684210525,0.20689655172413793,0.3,0.15789473684210525,0.20689655172413793
67,en_core_sci_lg,NVLM,NVLM,2,2,0,0.03225806451612903,0.3333333333333333,0.0588235294117647,0.03225806451612903,0.3333333333333333,0.0588235294117647,0.03225806451612903,0.3333333333333333,0.0588235294117647,0.03225806451612903,0.3333333333333333,0.0588235294117647,0.03333333333333333,0.3333333333333333,0.0606060606060606,0.03333333333333333,0.3333333333333333,0.0606060606060606,0.03333333333333333,0.3333333333333333,0.0606060606060606
68,en_core_sci_lg,NVLM,NVLM,2,2,1,0.23076923076923078,0.6,0.33333333333333337,0.23076923076923078,0.6,0.33333333333333337,0.23076923076923078,0.6,0.33333333333333337,0.23076923076923078,0.6,0.33333333333333337,0.23076923076923078,0.6,0.33333333333333337,0.23076923076923078,0.6,0.33333333333333337,0.23076923076923078,0.6,0.33333333333333337
