model,category_id,question_index,num_iterations,GPT1_mean,GPT2_mean,GPT3_mean,GPT4_mean,GPT5_mean,GPT_overall_score_mean,GPT_overall_score_wo_Q4&5_mean,GPT1_std,GPT2_std,GPT3_std,GPT4_std,GPT5_std,GPT_overall_score_std,GPT_overall_score_wo_Q4&5_std,nlp_model,precision_mean,precision_std,recall_mean,recall_std,f1_score_mean,f1_score_std,synonyms_precision_mean,synonyms_precision_std,synonyms_recall_mean,synonyms_recall_std,synonyms_f1_mean,synonyms_f1_std,synonyms_lemmatized_precision_mean,synonyms_lemmatized_precision_std,synonyms_lemmatized_recall_mean,synonyms_lemmatized_recall_std,synonyms_lemmatized_f1_mean,synonyms_lemmatized_f1_std
rephrased_true_answers,2,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,en_core_sci_lg,0.7857142857142857,0.0,0.7333333333333333,0.0,0.7586206896551723,0.0,0.7857142857142857,0.0,0.7333333333333333,0.0,0.7586206896551723,0.0,0.7857142857142857,0.0,0.7333333333333333,0.0,0.7586206896551723,0.0
rephrased_true_answers,2,1,3,0.0,0.0,0.6666666666666666,0.0,0.0,0.1333333333333333,0.2222222222222222,0.0,0.0,0.5773502691896258,0.0,0.0,0.1154700538379251,0.1924500897298753,en_core_sci_lg,0.7692307692307693,0.0,0.7692307692307693,0.0,0.7692307692307693,0.0,0.7692307692307693,0.0,0.7692307692307693,0.0,0.7692307692307693,0.0,0.7692307692307693,0.0,0.7692307692307693,0.0,0.7692307692307693,0.0
rephrased_true_answers,2,2,3,3.333333333333333,3.333333333333333,3.333333333333333,3.333333333333333,3.333333333333333,3.333333333333333,3.333333333333333,2.8867513459481287,2.8867513459481287,2.8867513459481287,2.8867513459481287,2.8867513459481287,2.8867513459481287,2.8867513459481287,en_core_sci_lg,0.291005291005291,0.1191357698327799,0.5833333333333334,0.1443375672974064,0.3869463869463869,0.1372720919751557,0.291005291005291,0.1191357698327799,0.5833333333333334,0.1443375672974064,0.3869463869463869,0.1372720919751557,0.3095238095238095,0.1030982623552903,0.5833333333333334,0.1443375672974064,0.404040404040404,0.1224682389190115
rephrased_true_answers,2,3,3,1.6666666666666667,1.6666666666666667,1.6666666666666667,1.6666666666666667,1.6666666666666667,1.6666666666666667,1.6666666666666667,2.8867513459481287,2.8867513459481287,2.8867513459481287,2.8867513459481287,2.8867513459481287,2.8867513459481287,2.8867513459481287,en_core_sci_lg,0.3597883597883597,0.1191357698327799,0.6666666666666666,0.1443375672974064,0.4662004662004662,0.1372720919751557,0.3597883597883597,0.1191357698327799,0.6666666666666666,0.1443375672974064,0.4662004662004662,0.1372720919751557,0.369047619047619,0.1030982623552903,0.6666666666666666,0.1443375672974064,0.4747474747474747,0.1224682389190115
rephrased_true_answers,2,4,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,en_core_sci_lg,0.1428571428571428,0.0,0.2,0.0,0.1666666666666666,0.0,0.1428571428571428,0.0,0.2,0.0,0.1666666666666666,0.0,0.1428571428571428,0.0,0.2,0.0,0.1666666666666666,0.0
rephrased_true_answers,2,5,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,en_core_sci_lg,0.3575757575757576,0.0734809433514069,0.5238095238095238,0.0824786098842322,0.4248366013071895,0.0792441545946545,0.3575757575757576,0.0734809433514069,0.5238095238095238,0.0824786098842322,0.4248366013071895,0.0792441545946545,0.3575757575757576,0.0734809433514069,0.5238095238095238,0.0824786098842322,0.4248366013071895,0.0792441545946545
rephrased_true_answers,2,6,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,en_core_sci_lg,0.1666666666666666,0.0,0.25,0.0,0.2,0.0,0.1666666666666666,0.0,0.25,0.0,0.2,0.0,0.1666666666666666,0.0,0.25,0.0,0.2,0.0
rephrased_true_answers,2,7,3,0.0,0.0,0.3333333333333333,0.0,0.0,0.0666666666666666,0.1111111111111111,0.0,0.0,0.5773502691896258,0.0,0.0,0.1154700538379251,0.1924500897298753,en_core_sci_lg,0.2333333333333333,0.0288675134594812,0.2,0.0,0.2148148148148148,0.0128300059819916,0.2333333333333333,0.0288675134594812,0.2,0.0,0.2148148148148148,0.0128300059819916,0.2333333333333333,0.0288675134594812,0.2,0.0,0.2148148148148148,0.0128300059819916
rephrased_true_answers,2,8,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,en_core_sci_lg,0.2109788359788359,0.0809449239225458,0.2777777777777777,0.0962250448649376,0.239072039072039,0.0858123271775309,0.2109788359788359,0.0809449239225458,0.2777777777777777,0.0962250448649376,0.239072039072039,0.0858123271775309,0.2109788359788359,0.0809449239225458,0.2777777777777777,0.0962250448649376,0.239072039072039,0.0858123271775309
rephrased_true_answers,2,9,3,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,en_core_sci_lg,0.3,0.0,0.5,0.0,0.3749999999999999,0.0,0.3,0.0,0.5,0.0,0.3749999999999999,0.0,0.3,0.0,0.5,0.0,0.3749999999999999,0.0
rephrased_true_answers,3,0,3,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,en_core_sci_lg,0.1666666666666666,0.0,0.1666666666666666,0.0,0.1666666666666666,0.0,0.1666666666666666,0.0,0.1666666666666666,0.0,0.1666666666666666,0.0,0.1666666666666666,0.0,0.1666666666666666,0.0,0.1666666666666666,0.0
rephrased_true_answers,3,1,3,1.6666666666666667,1.6666666666666667,1.6666666666666667,1.6666666666666667,1.6666666666666667,1.6666666666666667,1.6666666666666667,2.8867513459481287,2.8867513459481287,2.8867513459481287,2.8867513459481287,2.8867513459481287,2.8867513459481287,2.8867513459481287,en_core_sci_lg,0.8000000000000002,0.0,0.8000000000000002,0.0,0.8000000000000002,0.0,0.8000000000000002,0.0,0.8000000000000002,0.0,0.8000000000000002,0.0,0.8000000000000002,0.0,0.8000000000000002,0.0,0.8000000000000002,0.0
rephrased_true_answers,3,2,3,3.333333333333333,3.333333333333333,3.333333333333333,3.333333333333333,3.333333333333333,3.333333333333333,3.333333333333333,2.8867513459481287,2.8867513459481287,2.8867513459481287,2.8867513459481287,2.8867513459481287,2.8867513459481287,2.8867513459481287,en_core_sci_lg,0.3222222222222222,0.0192450089729875,0.4285714285714285,0.0,0.3676470588235294,0.0127356677027123,0.3222222222222222,0.0192450089729875,0.4285714285714285,0.0,0.3676470588235294,0.0127356677027123,0.3222222222222222,0.0192450089729875,0.4285714285714285,0.0,0.3676470588235294,0.0127356677027123
rephrased_true_answers,3,3,3,1.6666666666666667,1.6666666666666667,1.6666666666666667,1.6666666666666667,1.6666666666666667,1.6666666666666667,1.6666666666666667,2.8867513459481287,2.8867513459481287,2.8867513459481287,2.8867513459481287,2.8867513459481287,2.8867513459481287,2.8867513459481287,en_core_sci_lg,0.5793650793650794,0.0836162996258153,1.0,0.0,0.7313131313131312,0.0667584308761951,0.5793650793650794,0.0836162996258153,1.0,0.0,0.7313131313131312,0.0667584308761951,0.5793650793650794,0.0836162996258153,1.0,0.0,0.7313131313131312,0.0667584308761951
rephrased_true_answers,3,4,3,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,en_core_sci_lg,0.8000000000000002,0.0,1.0,0.0,0.888888888888889,0.0,0.8000000000000002,0.0,1.0,0.0,0.888888888888889,0.0,0.8000000000000002,0.0,1.0,0.0,0.888888888888889,0.0
rephrased_true_answers,3,5,3,1.6666666666666667,1.6666666666666667,1.6666666666666667,1.6666666666666667,1.6666666666666667,1.6666666666666667,1.6666666666666667,2.8867513459481287,2.8867513459481287,2.8867513459481287,2.8867513459481287,2.8867513459481287,2.8867513459481287,2.8867513459481287,en_core_sci_lg,0.5555555555555555,0.1924500897298752,0.5555555555555555,0.1924500897298752,0.5555555555555555,0.1924500897298752,0.5555555555555555,0.1924500897298752,0.5555555555555555,0.1924500897298752,0.5555555555555555,0.1924500897298752,0.5555555555555555,0.1924500897298752,0.5555555555555555,0.1924500897298752,0.5555555555555555,0.1924500897298752
rephrased_true_answers,3,6,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,en_core_sci_lg,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0
rephrased_true_answers,3,7,3,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,en_core_sci_lg,0.4583333333333333,0.0721687836487032,0.5416666666666666,0.1443375672974064,0.4953703703703704,0.1042437986036824,0.4583333333333333,0.0721687836487032,0.5416666666666666,0.1443375672974064,0.4953703703703704,0.1042437986036824,0.4583333333333333,0.0721687836487032,0.5416666666666666,0.1443375672974064,0.4953703703703704,0.1042437986036824
rephrased_true_answers,3,8,3,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,en_core_sci_lg,0.1428571428571428,0.0,0.1666666666666666,0.0,0.1538461538461538,0.0,0.1428571428571428,0.0,0.1666666666666666,0.0,0.1538461538461538,0.0,0.1428571428571428,0.0,0.1666666666666666,0.0,0.1538461538461538,0.0
rephrased_true_answers,3,9,3,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,en_core_sci_lg,0.1666666666666666,0.1443375672974064,0.2222222222222222,0.1924500897298752,0.1904761904761905,0.1649572197684645,0.1666666666666666,0.1443375672974064,0.2222222222222222,0.1924500897298752,0.1904761904761905,0.1649572197684645,0.1666666666666666,0.1443375672974064,0.2222222222222222,0.1924500897298752,0.1904761904761905,0.1649572197684645
rephrased_true_answers,4,0,3,3.333333333333333,3.333333333333333,3.333333333333333,3.333333333333333,3.333333333333333,3.333333333333333,3.333333333333333,2.8867513459481287,2.8867513459481287,2.8867513459481287,2.8867513459481287,2.8867513459481287,2.8867513459481287,2.8867513459481287,en_core_sci_lg,0.125,0.0,0.2,0.0,0.1538461538461538,0.0,0.125,0.0,0.2,0.0,0.1538461538461538,0.0,0.125,0.0,0.2,0.0,0.1538461538461538,0.0
rephrased_true_answers,4,1,3,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,en_core_sci_lg,0.2857142857142857,0.0,0.4000000000000001,0.0,0.3333333333333333,0.0,0.2857142857142857,0.0,0.4000000000000001,0.0,0.3333333333333333,0.0,0.2857142857142857,0.0,0.4000000000000001,0.0,0.3333333333333333,0.0
rephrased_true_answers,4,2,3,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,en_core_sci_lg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rephrased_true_answers,4,3,3,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,en_core_sci_lg,0.8888888888888888,0.1924500897298752,0.8888888888888888,0.1924500897298752,0.8888888888888888,0.1924500897298752,0.8888888888888888,0.1924500897298752,0.8888888888888888,0.1924500897298752,0.8888888888888888,0.1924500897298752,0.8888888888888888,0.1924500897298752,0.8888888888888888,0.1924500897298752,0.8888888888888888,0.1924500897298752
rephrased_true_answers,4,4,3,1.6666666666666667,1.6666666666666667,1.6666666666666667,1.6666666666666667,1.6666666666666667,1.6666666666666667,1.6666666666666667,2.8867513459481287,2.8867513459481287,2.8867513459481287,2.8867513459481287,2.8867513459481287,2.8867513459481287,2.8867513459481287,en_core_sci_lg,0.3,0.0,0.5,0.0,0.3749999999999999,0.0,0.3,0.0,0.5,0.0,0.3749999999999999,0.0,0.3,0.0,0.5,0.0,0.3749999999999999,0.0
rephrased_true_answers,4,5,3,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,en_core_sci_lg,0.5714285714285714,0.0,0.8000000000000002,0.0,0.6666666666666666,0.0,0.5714285714285714,0.0,0.8000000000000002,0.0,0.6666666666666666,0.0,0.5714285714285714,0.0,0.8000000000000002,0.0,0.6666666666666666,0.0
rephrased_true_answers,4,6,3,3.333333333333333,3.333333333333333,3.333333333333333,3.333333333333333,3.333333333333333,3.333333333333333,3.333333333333333,2.8867513459481287,2.8867513459481287,2.8867513459481287,2.8867513459481287,2.8867513459481287,2.8867513459481287,2.8867513459481287,en_core_sci_lg,0.5,0.0,0.6666666666666666,0.0,0.5714285714285715,0.0,0.5,0.0,0.6666666666666666,0.0,0.5714285714285715,0.0,0.5,0.0,0.6666666666666666,0.0,0.5714285714285715,0.0
rephrased_true_answers,4,7,3,2.0,3.0,3.0,5.0,5.0,3.6,2.6666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,en_core_sci_lg,0.2666666666666666,0.1154700538379251,0.3333333333333333,0.1443375672974064,0.2962962962962963,0.1283000598199168,0.2666666666666666,0.1154700538379251,0.3333333333333333,0.1443375672974064,0.2962962962962963,0.1283000598199168,0.2666666666666666,0.1154700538379251,0.3333333333333333,0.1443375672974064,0.2962962962962963,0.1283000598199168
rephrased_true_answers,4,8,3,1.6666666666666667,1.6666666666666667,1.6666666666666667,1.6666666666666667,1.6666666666666667,1.6666666666666667,1.6666666666666667,2.8867513459481287,2.8867513459481287,2.8867513459481287,2.8867513459481287,2.8867513459481287,2.8867513459481287,2.8867513459481287,en_core_sci_lg,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0
rephrased_true_answers,4,9,3,1.6666666666666667,1.6666666666666667,1.6666666666666667,1.6666666666666667,1.6666666666666667,1.6666666666666667,1.6666666666666667,2.8867513459481287,2.8867513459481287,2.8867513459481287,2.8867513459481287,2.8867513459481287,2.8867513459481287,2.8867513459481287,en_core_sci_lg,0.15,0.1322875655532295,0.1666666666666666,0.1443375672974064,0.1574074074074074,0.1370245239532291,0.15,0.1322875655532295,0.1666666666666666,0.1443375672974064,0.1574074074074074,0.1370245239532291,0.15,0.1322875655532295,0.1666666666666666,0.1443375672974064,0.1574074074074074,0.1370245239532291
rephrased_true_answers,5,0,3,1.6666666666666667,1.6666666666666667,1.6666666666666667,1.6666666666666667,1.6666666666666667,1.6666666666666667,1.6666666666666667,2.8867513459481287,2.8867513459481287,2.8867513459481287,2.8867513459481287,2.8867513459481287,2.8867513459481287,2.8867513459481287,en_core_sci_lg,0.3888888888888889,0.0,0.3888888888888889,0.0,0.3888888888888889,0.0,0.3888888888888889,0.0,0.3888888888888889,0.0,0.3888888888888889,0.0,0.4444444444444444,0.0,0.4444444444444444,0.0,0.4444444444444444,0.0
rephrased_true_answers,5,1,3,3.333333333333333,3.333333333333333,3.333333333333333,3.333333333333333,3.333333333333333,3.333333333333333,3.333333333333333,2.8867513459481287,2.8867513459481287,2.8867513459481287,2.8867513459481287,2.8867513459481287,2.8867513459481287,2.8867513459481287,en_core_sci_lg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rephrased_true_answers,5,2,3,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,en_core_sci_lg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rephrased_true_answers,5,3,3,1.6666666666666667,1.6666666666666667,1.6666666666666667,1.6666666666666667,1.6666666666666667,1.6666666666666667,1.6666666666666667,2.8867513459481287,2.8867513459481287,2.8867513459481287,2.8867513459481287,2.8867513459481287,2.8867513459481287,2.8867513459481287,en_core_sci_lg,0.2,0.0,0.2,0.0,0.2,0.0,0.2,0.0,0.2,0.0,0.2,0.0,0.2,0.0,0.2,0.0,0.2,0.0
rephrased_true_answers,5,4,3,3.333333333333333,3.333333333333333,3.333333333333333,3.333333333333333,3.333333333333333,3.333333333333333,3.333333333333333,2.8867513459481287,2.8867513459481287,2.8867513459481287,2.8867513459481287,2.8867513459481287,2.8867513459481287,2.8867513459481287,en_core_sci_lg,0.4889705882352941,0.0469380343191312,0.5208333333333334,0.0721687836487032,0.5041221033868093,0.0582513622012348,0.4889705882352941,0.0469380343191312,0.5208333333333334,0.0721687836487032,0.5041221033868093,0.0582513622012348,0.5098039215686274,0.016980890270283,0.5416666666666666,0.0360843918243516,0.5249554367201427,0.0230526152520099
rephrased_true_answers,5,5,3,3.333333333333333,3.333333333333333,3.333333333333333,3.333333333333333,3.333333333333333,3.333333333333333,3.333333333333333,2.8867513459481287,2.8867513459481287,2.8867513459481287,2.8867513459481287,2.8867513459481287,2.8867513459481287,2.8867513459481287,en_core_sci_lg,0.2222222222222222,0.0481125224324688,0.2083333333333333,0.0721687836487032,0.2142857142857143,0.0618589574131741,0.2222222222222222,0.0481125224324688,0.2083333333333333,0.0721687836487032,0.2142857142857143,0.0618589574131741,0.2222222222222222,0.0481125224324688,0.2083333333333333,0.0721687836487032,0.2142857142857143,0.0618589574131741
rephrased_true_answers,5,6,3,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,en_core_sci_lg,0.4736842105263157,0.0,0.6923076923076922,0.0,0.5625,0.0,0.4736842105263157,0.0,0.6923076923076922,0.0,0.5625,0.0,0.4736842105263157,0.0,0.6923076923076922,0.0,0.5625,0.0
rephrased_true_answers,5,7,3,1.6666666666666667,1.6666666666666667,1.6666666666666667,1.6666666666666667,1.6666666666666667,1.6666666666666667,1.6666666666666667,2.8867513459481287,2.8867513459481287,2.8867513459481287,2.8867513459481287,2.8867513459481287,2.8867513459481287,2.8867513459481287,en_core_sci_lg,0.1111111111111111,0.0,0.1666666666666666,0.0,0.1333333333333333,0.0,0.1111111111111111,0.0,0.1666666666666666,0.0,0.1333333333333333,0.0,0.1111111111111111,0.0,0.1666666666666666,0.0,0.1333333333333333,0.0
rephrased_true_answers,5,8,3,0.0,0.3333333333333333,1.0,0.0,0.0,0.2666666666666666,0.4444444444444444,0.0,0.5773502691896258,0.0,0.0,0.0,0.1154700538379251,0.1924500897298753,en_core_sci_lg,0.4000000000000001,0.0,0.5714285714285714,0.0,0.4705882352941176,0.0,0.4000000000000001,0.0,0.5714285714285714,0.0,0.4705882352941176,0.0,0.4000000000000001,0.0,0.5714285714285714,0.0,0.4705882352941176,0.0
rephrased_true_answers,5,9,3,3.333333333333333,3.333333333333333,3.333333333333333,3.333333333333333,3.333333333333333,3.333333333333333,3.333333333333333,2.8867513459481287,2.8867513459481287,2.8867513459481287,2.8867513459481287,2.8867513459481287,2.8867513459481287,2.8867513459481287,en_core_sci_lg,0.1544566544566544,0.0119164965176697,0.25,0.0,0.1907647907647907,0.0090943441596471,0.1544566544566544,0.0119164965176697,0.25,0.0,0.1907647907647907,0.0090943441596471,0.1544566544566544,0.0119164965176697,0.25,0.0,0.1907647907647907,0.0090943441596471
rephrased_true_answers,5,10,3,3.333333333333333,3.333333333333333,3.333333333333333,3.333333333333333,3.333333333333333,3.333333333333333,3.333333333333333,2.8867513459481287,2.8867513459481287,2.8867513459481287,2.8867513459481287,2.8867513459481287,2.8867513459481287,2.8867513459481287,en_core_sci_lg,0.5,0.0,0.5625,0.0,0.5294117647058824,0.0,0.5,0.0,0.5625,0.0,0.5294117647058824,0.0,0.5555555555555556,0.0,0.625,0.0,0.5882352941176471,0.0
rephrased_true_answers,6,0,3,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,en_core_sci_lg,0.2698412698412698,0.109971479845643,0.3333333333333333,0.1154700538379251,0.2979797979797979,0.1137205075676535,0.2698412698412698,0.109971479845643,0.3333333333333333,0.1154700538379251,0.2979797979797979,0.1137205075676535,0.2698412698412698,0.109971479845643,0.3333333333333333,0.1154700538379251,0.2979797979797979,0.1137205075676535
rephrased_true_answers,6,1,3,1.6666666666666667,1.6666666666666667,1.6666666666666667,1.6666666666666667,1.6666666666666667,1.6666666666666667,1.6666666666666667,2.8867513459481287,2.8867513459481287,2.8867513459481287,2.8867513459481287,2.8867513459481287,2.8867513459481287,2.8867513459481287,en_core_sci_lg,0.2857142857142857,0.0,0.4000000000000001,0.0,0.3333333333333333,0.0,0.2857142857142857,0.0,0.4000000000000001,0.0,0.3333333333333333,0.0,0.2857142857142857,0.0,0.4000000000000001,0.0,0.3333333333333333,0.0
rephrased_true_answers,6,2,3,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,en_core_sci_lg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rephrased_true_answers,6,3,3,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,en_core_sci_lg,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
rephrased_true_answers,6,4,3,3.333333333333333,3.333333333333333,3.333333333333333,3.333333333333333,3.333333333333333,3.333333333333333,3.333333333333333,2.8867513459481287,2.8867513459481287,2.8867513459481287,2.8867513459481287,2.8867513459481287,2.8867513459481287,2.8867513459481287,en_core_sci_lg,0.1111111111111111,0.0,0.1666666666666666,0.0,0.1333333333333333,0.0,0.1111111111111111,0.0,0.1666666666666666,0.0,0.1333333333333333,0.0,0.1111111111111111,0.0,0.1666666666666666,0.0,0.1333333333333333,0.0
